,result
1264,"Preheat oven to 325f. In a large bowl, beat together the eggs and sugar until very thick. The batter should fall from the beaters in a thick ribbon. Beat in the vanilla. While youre beating the eggs and sugar, heat the hot chocolate and butter in a small saucepan to just simmering. Add the hot chocolate mixture to the egg mixture in a slow, steady stream as you continue beating. In a separate bowl, whisk together the flour, baking powder, and salt. Fold the dry ingredients into the wet ingredients, stirring until theyre just combined. Pour the batter into a lightly greased 9 inch cake round. Bake for 50 minutes, or until the cake is a deep golden brown and starting to pull away from the sides of the pan. Remove the cake from the oven and cool it in the pan for 10-15 minutes. Remove the cake"
1265,Heat oil in a large non stick frying pan. Fry the pork loin chops for 3 to 4 minutes on each side until cooked through.
1266,"Heat oil over medium heat. Saut garlic until soft, being careful not to let it burn. Add sliced mushrooms and saut until they look fairly cooked and shiny. Add almonds and saut for a couple more minutes. Finally, add frozen green beans and splash of soy sauce. Stir frequently until beans are just cooked and, of course, no longer frozen. If not on the south beach diet or watching sugar intake, you could add oyster sauce or other asian condiment to the mixture."
1267,"Preheat oven to 375f, line a roasting pan with parchment. Lay fish fillets in a single layer on the bottom of the dish, then top with scallops and shrimp. Pour the white wine and lemon juice overtop of the seafood. In a bowl, toss butter, cracker crumbs, garlic powder, black pepper and lemon zest. Sprinkle over the seafood. Bake 15 minutes, then turn the broiler to hi and broil 2 minutes, until browned."
1268,"Melt 1 tablespoon of butter in frying pan over medium heat. Add egg and fry until warm and lightly brown. Remove from pan and keep warm. On one slice of sourdough bread, layer slice of cheddar cheese, ham, slice of swiss cheese and fried egg. Top with other slice of bread. Brush melted butter on sandwich and place buttered side down in skillet used to fry ham. Brush melted butter on top. After a few minutes, flip sandwich over and fry until golden brown and cheese is melted."
1269,"Preheat oven to 350f. Cream together chocolate chips, corn flakes, rolled oats, self raising flour, sultana, coconut, butter, egg, baking powder, flour, banana, chocolate chips, corn flakes, rolled oats, self raising flour, sultana, coconut, butter, egg, baking powder, flour, banana, chocolate chips, corn flakes, rolled oats, self raising flour, sultana, coconut, butter, egg, baking powder, flour, banana, chocolate chips, corn flakes, rolled oats, self raising flour, sultana, coconut, butter, egg, baking powder, flour, banana, chocolate chips, corn flakes, rolled oats, self raising flour, sultana, coconut, butter, egg, baking powder, flour, banana, chocolate chips, corn flakes, rolled oats, self raising flour, sultana, coconut, butter, egg, baking powder, flour, banana, chocolate chips, corn flakes, rolled oats, self raising flour, sultana, coconut, butter, egg, baking powder, flour, banana, chocolate chips, corn flakes, rolled oats, self raising flour, sultana, coconut, butter, egg, baking powder, flour, banana, chocolate chips, corn flakes, rolled oats, self raising flour, sultana, coconut, butter, egg, baking powder, flour, banana, chocolate chips, corn flakes, rolled oats, self raising flour, sultana, coconut, butter, egg, baking powder, flour, banana, chocolate chips, corn flakes, rolled oats, self raising flour, sultana, coconut, butter, egg, baking powder, flour, banana, chocolate chips, corn flakes, rolled oats, self raising flour, sultana, coconut"
1270,Spray pan with cooking spray and saute sausage. Drain as much grease as possible. Put 1 large diced onion and one diced red bell pepper in pan with sausage and cooked until the tender. Sprinkle with garlic powder. Add can diced tomatoes and tomato sauce. Cook pasta separately and add in at end of cooking time.
1271,"Mix rice flour, tapioca flour, salt, coconut cream, palm sugar, pandanus leaves, coconutpreparation:Sift flours together in a bowl with the salt. Whisk in the cream and sugar. Strain into a medium pot and add the pandanus leaves. Cook over a medium heat, stirring constantly to prevent the mixture from sticking, for 15-20 minutes, or until the taste is neither floury nor grainy. Pour the mixture into a tray, smooth it out and allow to cool. Cut into 1. 5 cm cubes and serve either alone or rolled in some freshly grated coconut and coconut cream."
1272,"Heat butter and oil in a skillet. Add chicken. Sprinkle salt and pepper over chicken as it cooks. When the chicken is almost completely cooked, add the garlic. While the chicken is cooking, dissolve the bouillon cube in water. Add the lime juice, capers and caper juice to the chicken. Stir in the chicken bouillon. Cover and simmer while you cook the rice. Serve hot over the rice."
1273,"Preheat oven to 425f. In a large bowl combine the pumpkin puree, condensed milk, eggs, cinnamon, ginger and nutmeg. Mix well and turn into the crust. Bake 15 minutes. Reduce the oven temperature to 350 and bake another 35 to 40 minutes or until a knife inserted 1-inch from the edge comes out clean. Cool before cutting. Garnish with whipped cream. Refrigerate leftovers."
1274,"Preheat oven to 425 degrees f. Combine breadcrumbs, basil, parmesan and salt in shallow bowl. Whisk egg in another shallow bowl and dip eggplant slices, then coat each slice in the breadcrumb mixture. Place eggplant on parchment paper-lined baking sheet, drizzle with olive oil and bake for 15 minutes. Transfer baked eggplant to clean plate and discard parchment paper. Set toasted buns halves, cut side down, on baking sheet. Divide eggplant slices evenly among bun halves, spoon on sauce and top with cheese. Place the onions on a hot griddle. Cook over medium heat until light golden brown. Place 2 tomato slices on each of 2 slices of bread. Top each with a slice of gouda cheese. Place a grilled onion slice on each of 2 more slices of bread and top each with a slice of chipotle cheddar cheese. Place each stack on a griddle. Cook over medium heat until the cheese begins to melt. Assemble the sandwiches by inverting the chipotle cheddar cheese stack on top of the gouda cheese stack. Top each with the remaining bread slices. Place the sandwiches untoasted side down on a griddle. Cook for 3 minutes or until light brown."
1275,"Spray pan with cooking spray. Saute prawns for 2- 3 minutes and then add garlic, wine and shallots and cook 5 minutes. Mix cornflour with evaporated milk, add to pan and stir constantly until thickens. Season to taste. Serve with boiled rice as an entree."
1276,"Preheat oven to 350f. Boil whole potatoes for 10 minutes. Remove from heat and allow to cool to room temperature. In the meantime, saut onions and garlic in butter until they are soft and translucent. Layer potato slices and onions in a 9 x 9 baking dish. Pour cream over the potatoes. Season to taste and sprinkle gruyere over the whole shebang. Bake 4050 minutes or until golden."
1277,"Combine the sugar, oil, vinegar, salt, dry mustard, celery seed, garlic salt, tomatoes, sweet onion, green pepper. Pour dressing over the vegetables and rice, and toss gently."
1278,Preheat oven to 350 degrees F.
1279,"In a large saucepan, melt butter over medium-high heat. Add onion, celery, red pepper flakes and garlic. Cook 5 minutes or until tender. Sprinkle flour over mixture. Stirring constantly, cook one minute until well blended. Whisking constantly, add chicken broth, peanut butter and soy sauce. Reduce heat to medium-low. Whisking frequently, simmer about 15 minutes. Garnish with brussels sprouts and serve hot."
1280,"Preheat oven to 350 c. Grease an 8 x 4 inch loaf pan and dust with powdered sugar, shaking off excess. Whip the cream until stiff. Beat in eggs and vanilla. Sift together the remaining ingredients and add to the cream mixture. Stir to combine. Spoon batter into the prepared pan and bake in the preheated oven for 45-55 minutes, or until the cake just begins to pull from the edges of the pan. Cool the cake in the pan for 10 minutes before turning out on rack. The cake will keep in the fridge for up to a week wrapped air-tightly in plastic wrap and foil."
1281,"Preheat oven to 350 degrees f. Grease two 9x5 inch loaf pans. Sift together the flour, baking soda, baking powder, salt, and pumpkin pie spice. Set aside. In a large bowl, beat together sugar, oil, eggs, and pumpkin. Stir in flour mixture alternately with water. Divide batter evenly between the prepared pans. Bake in the preheated oven for 60 to 70 minutes, or until a toothpick inserted into the center comes out clean. For best flavor, store wrapped in plastic wrap at room temperature for a full day before serving."
1282,"Preheat oven to 400 degrees f. Grease muffin cups or use paper liners. Mix oats, flours, baking powder and salt in a large bowl. Whisk eggs and brown sugar in another bowl. When smooth, whisk in milk, melted butter and vanilla. Pour over dry ingredients and fold in just until dry ingredients are moistened. Scoop into mufifn cups. Bake 15 to 25 minutes or until springy to the touch in the center."
1283,Heat skillet over medium high heat. Add mustard and cook about 10 seconds. Add beef broth and stir. Add garlic and stir. Swirl in 1 tablespoon butter and serve.
1284,"Preheat oven to 425. Using a sharp knife, carefully peel the limes. Be sure to remove all of the bitter white pith. Working over a bowl, cut in between the membranes to release the lime sections into the bowl. Cut each section crosswise into quarters. Return the limes to the bowl and stir in the onion, cilantro and jalapeo. Add 1 tablespoon of the oil, the sugar and a pinch of salt and toss well. Heat the remaining 1 tablespoon of oil in an ovenproof skillet until shimmering. Season the limes on both sides with salt and pepper and add to the skillet, skinned side up. Cook over moderately high heat until golden brown on the bottom, about 2 minutes. Transfer the skillet to the oven and roast the salmon for 5 minutes, or until just cooked through. Transfer to 4 dinner plates, spoon the salsa on top and serve."
1285,"Place chicken, skin side down, in a large baking dish. Sprinkle with salt and pepper. Combine remaining ingredients. Mix well. Pour mixture over chicken. Bake, uncovered, at 375 degrees for 30 minutes turn pieces and bake 20 minutes longer or until chicken is glazed and no longer pink."
1286,"Place the adult drink in a large bowl and stir in the kahlua, black coffee, sugar, whipped cream, chocolate shavings, and kahlua. Add the kahlua, black coffee, sugar, whipped cream, chocolate shavings, and kahlua. Stir in the kahlua, black coffee, sugar, whipped cream, chocolate shavings, and kahlua."
