,result
910,"Preheat oven to 425 degrees fahrenheit. Arange shrimp in a single layer in a 13 x 9 inch baking dish coated with cooking spray. Combine lemon juice with butter, garlic, worcestershire sauce, lemon pepper, and red pepper. Pour mixture over shrimp. Bake at 425 degrees fahrenheit for 8 to 10 minutes or until shrimp are done. Sprinkle parsley over shrimp. Serve immediately."
911,"In a large saucepan, heat oil over medium. Add onion, cinnamon and cumin. Saut until onions are soft. Stir in tomatoes, peas and coconut milk. Reduce heat and simmer until peas are tender. Serve over rice and pass naan bread."
912,"In a medium saucepan mix all ingredients together. Bring to a light boil, whisking constantly until thickened. Remove from heat, cool slightly then whisk in mayo. Season with salt and pepper. Cool completely before adding to you potato or pasta salad."
913,Preheat oven to 450 degrees f. Place potatoes in a large baking dish. Add remaining ingredients to the dish and toss until well coated. Bake uncovered about 50 minutes until tender and brown on the edges. Turn the potatoes halfway into cooking time and add more water if the water is all absorbed. Turn on the broiler for a few minutes to make them nice and brown.
914,"Heat oil in a saute pan over medium-high heat. Add garlic and stir for around 5 minutes until golden, but not burned or bitter. Remove pan from heat, let cool. Place 1 sandwich into skillet. Cook, turning once, until sandwich is golden brown, about 4-5 minutes. Repeat with remaining sandwiches."
915,"Heat oven to 400 degrees. Brush a large baking dish with 2 tablespoons of the olive oil. Put green beans, onion, and garlic in dish, drizzle with remaining oil and sprinkle with salt. Bake for 25 minutes, stirring beans at least 3 times. When tender, remove beans from oven and transfer to bowl. Immediately drizzle with vinegar. Add hearts of palm, tomatoes, pine nits and pepper to taste and toss. Serve warm or room temperature."
916,"Boil potatoes in skins and cool, peel and grate. Combine with 4 tblsp butter, melted. Stir in cheese until almost melted. Blend with rest of the ingredients. Put in a 2 quart pan sprayed with cooking oil. Dot the top with 2 tblsp butter. Cover and bake at 300 about 25 minutes."
917,Preheat oven to 400f. Spray baking sheet with nonstick cooking spray. In medium bowl combine egg with 1 tbsp water. In pie plate place bread crumbs and cheese. Arrange on baking sheet. Roast until crisp and golden about 15 minutes.
918,"Preheat oven to 375f degrees. Butter a shallow baking dish and arrange fish pieces in it. Cover fish with coriander slices. In a small bowl, whisk together coriander, black bean garlic sauce, garlic, green onions, salt and pepper. Pour over the fish and coriander slices. Bake, uncovered, for 25 minutes or until fish is tender. Do not overcook or fish will dry out."
919,"Preheat oven to 350 degrees c. In a large mixing bowl stir together flour, baking soda, and salt. Set aside. In a large mixing bowl with an electric mixer on medium speed cream butter and sugars until fluffy. Beat in eggs, one at a time, then vanilla. On low speed gradually add flour mixture and mix just until blended. Stir in chocolate chips and walnuts. Drop dough by rounded tablespoonfuls 2 inches apart on ungreased baking sheets. Bake for 9 to 12 minutes. Transfer cookies to cooling racks to cool."
920,"Preheat oven to 350 degrees farenheit. Cream sugar and margarine. Add oranges, cold water, sugar, egg, milk, salt, nuts, baking powder, flour, baking soda, cinnamon, milk. Mix well. Place in 4 prepared loaf pans. Bake for 45 minutes or until a toothpick inserted into the center of loaf comes out clean. Let the bread cool in the pan for 10 minutes and then turn out onto a wire rack to cool."
921,"Preheat oven to 350 degrees. Cook chicken and chicken separately - set aside. In a large pot with boiling salted water cook pasta until al dente. Drain. In a large saucepan heat the italian dressing and olive oil together over medium heat. Add drained spaghetti. Toss well to coat. Add chopped tomatoes, cooked chicken, and grated parmesan cheese and toss lightly. Serve warm."
922,"Preheat oven to 375 degrees f. In a large microwave-safe bowl, microwave mashed potatoes for 4 minutes on high. Stir sour cream, butter, onion, soup, and cheese into potatoes. Spread mixture evenly into a greased 9x13 inch pan. Sprinkle corn flakes over top. Bake, uncovered, for 45-50 minutes or until bubbly around edges."
923,"In a large pot with boiling salted water cook pasta until al dente. Drain. In a large saucepan heat the italian dressing and olive oil together over medium heat. Add drained spaghetti. Toss well to coat. Add chopped tomatoes, cooked chicken, and grated parmesan cheese and toss lightly. Serve warm."
924,"Preheat oven to 350 degrees farenheit. Mix the flour, baking powder, baking soda, baking powder, salt, egg, milk, walnuts, stuffed green olive, chopped pimiento. Mix, do not beat. Stir in flour mixture. Bake for 15 minutes, or until toothpick inserted in center of loaf comes out clean. Turn out immediately to cool on wire rack."
925,"In a heavy saucepan, heat milk and sugar, over medium to low heat. When hot, stir in eggs and flour. Beat together well and boil until thick. Stir in butter and vanilla after it is cooked. Cool and served chilled. Before serving, whip up heavy cream and fold in to chilled pudding."
926,"Preheat oven to 325f. Mix butter, butter, eggs, cream-style sweet corn, white shoepeg corn, mexicorn, corn muffin mix. Pour margarine mixture into a greased 1 quart casserole dish. Place casserole into a larger pan and fill the larger pan half way up with hot water. Bake for 1 hour in the 325f oven."
927,"Melt butter over low heat in large saucepan. Add flour, heat until bubbly. Add milk and light cream. Bring to a boil, reduce heat and simmer 2 minutes, stirring constantly. Add cheese, salt and parsley. Toss with pasta and serve with garlic toast."
928,"Preheat oven to 400 degrees. Line cookie sheet with foil. Place 40 crackers in one layer on cookie sheet. In saucepan on low heat, combine butter and brown sugar. Heat until blended. Boil 3 minutes. Pour mixture evenly over crackers. Sprinkle cracker centers with chocolate chips. Place in oven until chips melt. Sprinkle with chopped nuts. Cut while warm. Store on wax paper."
929,"Preheat oven to 350 degrees. Place oil and garlic in a skillet over medium-high heat. Saute until garlic is browned. Add onion and zucchini. Toss well with garlic oil, gently stirring. Stir in tomato sauce and seasonings. Turn into a 2-quart baking dish. Cover and bake for 20 minutes. Remove from oven and sprinkle on cheeses. Cover casserole and let sit for 2 minutes or until cheese melts- serve immediately."
930,"In a large microwave safe bowl, combine the sugar, cornstarch, salt, and milk. Combine well, then cook on high in the microwave for 8 minutes. Remove the bowl from the microwave. Pour a small amount of the mixture into a small bowl. Add the egg yolks to the smaller bowl, mixing until well-combined. Pour the egg mixture back into the large bowl, combining well. Return the bowl back to the microwave and cook on high for and additional 1-2 minutes, until the mixture has thickened. Remove from the microwave and stir in the butter and vanilla. Stir until the butter has melted. Pour into the prepared pie shell and chill for at least 2 hours."
931,"Preheat oven at 350 degrees f. Place 2 tablespoons butter in each of two 9-inch pie plates. Heat in oven until melted. Stir together bisquick, milk and eggs. Arrange half of the peach slices in each pie plate. Divide batter evenly between pie plates. Stir together sugar and cinnamon. Sprinkle over batter. Bake 20 to 25 minutes or until puffed and golden brown. High altitude no changes."
932,"Preheat oven to 400f. Prepare filling by mixing refried beans, chilies, cumin and garlic together in a bowl. Spoon approximately 4 ounces bean filling into the center of each tortilla and top with about one tablespoon of cheese. Fold in ends and then sides. Place braunschweiger party spread on baking sheets that have been sprayed with vegetable oil spray. Bake for 2025 minutes until golden brown."
933,"Preheat oven to 425f. In a food processor, combine cilantro, scallions, salt and pepper with as much spinach as will fit. Pulse, adding the rest of the spinach in batches, until all is coarsely chopped. Coat an 8-9 inch square baking dish with butter or oil. Lay 4 tortillas in the bottom of dish, overlapping slightly. Layer with half of beans, salsa, spinach mixture and cheese. Repeat with remaining ingredients, ending with cheese and pressing in gently. Cover dish with foil, place on a rimmed baking sheet. Bake until bubbling, 25-30 minutes. Remove foil, and continue baking until golden, 15-20 minutes more. Cool for 10 minutes before serving."
934,"Preheat oven to 350 degrees. Grease and flour 9-inch springform pan. In a large bowl combine bisquick baking mix and sugar. Stir in cheese and bacon. In a bowl beat the egg and milk. Add to cheese mixture just until moistened, then pour into a greased and floured springform pan. Bake for about 35-40 mins or until it tests done. Cool 10 mins remove sides of pan and serve warm."
935,"In a large saucepan, melt butter over medium heat. Cook garlic until tender and fragrant but not browned, about 1 minute. Add shrimp and mix well. Pour in stock and bring to a boil. Cover. Reduce heat and simmer gently for 20 to 25 minutes or until liquid is absorbed. Stir in dill. Season with salt and pepper to taste."
936,"Combine ground beef, dry breadcrumbs, cheddar cheese, garlic powder, egg, mushroom soup, mushrooms, salt. Mix well together and pour into 2 quart casserole dish. Place biscuits on top and bake until biscuits are done."
937,Preheat oven to 400 degrees. Cover broiler pan or cookie sheet with foil and spread asparagus in one layer. Spray with cooking spray and sprinkle with salt and pepper. Cook for 12 minutes or less. Heat butter in a small skillet on low heat until lightly brown. Add vinegar and soy sauce. Pour over cooked asparagus.
938,"Heat oil in a large skillet over medium heat. Stir in the onion, garlic, and bay leaf, and saute until onion is lightly browned. Mix tomatoes, curry powder, and salt into the skillet, and continue cooking about 5 minutes. Mix in the chicken, and cook 15 to 20 minutes, until no longer pink and juices run clear. Reduce skillet heat to low. Stirring constantly, gradually blend in the coconut milk over a period of about 10 minutes. Stirring constantly, gradually blend in the coconut milk over a period of about 10"
