,result
1328,"Preheat oven to 325f. In a large bowl, beat butter and brown sugar until well combined. Add eggs, one at a time, and vanilla. In another bowl, with a whisk, mix flour, salt, and chocolate bars. Add dry ingredients to the butter mixture and mix together. Spread the mixture in an 8-inch square buttered pan. Bake for about 45 minutes. Put the pan on a wire rack and spread the caramel sauce on the cake while it is still hot. Let the cake cool in the pan. Put"
1329,Put strawberries in a blender and blend until the berries are just mashed up. You may need to add a little of the cream to get the mixture going. Add the other remaining ingrediets and blend for 30 seconds or so. Place strawberries in a blender and blend until the berries are just mashed up. Add the other remaining ingredients and blend for 30 seconds or so. You may need to add a little of the cream
1330,"Preheat oven to 350 degrees. Make a paste with hoagie rolls, pizza sauce, cooked pork, italian salad dressing, mozzarella cheese, salt and pepper. Place in shallow roasting pan on a rack. Rub seasoned hoagie rolls over the pork. Bake for 45 minute and check temp with meat thermometer. Continue roasting until the internal temp is 155-160 degrees. Remove from oven and allow to rest about 10 min before slicing."
1331,Place turkey breast in crock pot and place in crock pot on low for 5-6 hours. Add salt and pepper. Cover and cook on low for 5-6 hours. Remove turkey breast and place in crock pot. Cover and cook on low
1332,"Place chicken pieces, bone side up on unheated rack of a broiler pan. Broil 4-5 inches from the heat, about 20 minutes or until light brown. Meanwhile in a bowl stir together oil, mustard, lemon juice, lemon pepper seasoning, oregano and red pepper. Brush mustard mixture onto chicken. Turn chicken, brush with remaning mixture. Broil for 5-15 minutes more or until chicken is no longer pink."
1333,"Place onion in a large nonmetal dish or resealable food storage plastic bag, combine all ingredients except steak. Mix well. Add steak and turn to coat. Cover dish or seal bag. Refrigerate atleast 4 hours or overnight to marinate. Heat grill. When ready to grill, remove steak from marinade. Discard marinade. Place steak on gas grill over medium heat. Cook 10 to 15 minutes or until desired doneness, turning once or twice. To serve, cut steak across grain into slices. Place on serving platter."
1334,"Preheat oven to 400 degrees f. Arrange sweet potatoes in an even layer in a 9-by-13-inch glass baking dish. Combine maple syrup, butter, lemon juice, salt and pepper in a small bowl. Pour the mixture over the sweet potatoes. Toss to coat. Cover and bake the sweet potatoes for 15 minutes. Uncover, stir and cook, stirring every 15 minutes, until tender and starting to turn brown, 45 to 50 minutes more."
1335,"Heat oil in a large non-stick skillet over medium-high heat. Add chicken, and sprinkle with pepper flakes. Stir fry 3 minutes. Add vegetables and teriyaki sauce. Stir fry 5 minutes or until vegetables are crisp-tender and chicken is thoroughly cooked."
1336,"Place the croissants in a large frying pan over medium to high heat. Fry on one side until golden, turn over and fry the other side until golden, about two minutes per side. Fry on one side until golden, turn over and fry the other side until golden, about two minutes per"
1337,"Combine the green cabbage, red bell pepper, fresh cilantro, jalapeno, olive oil, fresh lime juice, ground cumin, salt and pepper. Mix well. Cover and chill at least 1 hour."
1338,"In a small saucepan, melt butter and chocolate over low heat, stirring constantly until melted. Stir in sugar, vanilla, salt, and milk. Bring to a boil over medium-low heat. Cook 7 minutes, stirring constantly. Serve warm over ice cream or pound cake. The amount of time will vary with the amount of sauce being reheated."
1339,"Preheat the oven to 400 degrees f. Whisk together the olive oil, balsamic vinegar, thyme, garlic, salt, pepper and brown sugar. Cut the tomatoes in half and toss to combine with the olive oil mixture. Spread the tomatoes in a roasting pan and place in the oven. Cook, stirring occasionally, for 30 minutes or until the tomatoes are shrivelled. Break the ends from the asparagus at their natural breaking point. Add the tender lengths of asparagus to the tomatoes and continue to cook for 25 minutes or until the asparagus is tender."
1340,"Preheat oven to 220 degree c. Grease and flour a 8cm deep, 19cm square cake tin. Place flour, sugar and salt in a large bowl. Add butter and using finger. Make a well in the centre and add buttermilk and using a flat bladed knife, stir until dough almost comes together. Press out to a 3cm thick round. Dip a 5cm round cutter into flour to prevent dough sticking and cut out scones. Gently press leftover dough pieces together and repeat cutting out more scones - should make a total of 16 scones. Place scones, touching into prepared tin. Bake for 15 to 17 minutes or until light golden and hollow when tapped on top. Serve with jam and cream or honey and cream."
1341,"In a large pot of boiling, salted water cook the pasta to al dente and drain. Return to the pot and melt in the butter. Toss to coat. Whisk together the eggs, milk, hot sauce, salt, pepper, and mustard. Stir into the pasta and add the cheese. Over low heat continue to stir for 3 minutes or until creamy."
1342,"Preheat oven to 375 degrees f. Place marinated steak in a roasting pan, and bake in preheated oven for 35 to 40 minutes, or until meat thermometer reads 160 degrees f, basting meat often with marinade."
1343,"Preheat oven to 450. Heat oil in a nonstick skillet, add one tortilla. Layer with half the cheddar cheese, all of the chicken and mushrooms and half the monterey jack cheese. Top with the second tortilla. Cover and heat until cheese melts and bottom tortilla is crisp and golden brown. Turn over. Sprinkle remaining cheese on top. Cook until bottom tortilla is crisp and golden brown and cheese is melted. Cut into wedges and serve with sour cream and salsa if desired."
1344,Preheat oven to 425 degrees. Spray muffin cups with non-stick vegetable spray. Roll out biscuits until each is big enough to fit into muffin tins with enough dough to cover. Mix together catsup and mustard with ground beef. Fill each biscuit cup with meat mixture. Sprinkle cheese over all. Bake for 10 to 12 minutes or until golden brown.
1345,"In a small saucepan, heat butter and oil over medium heat. Saute onion until softened, about 5 minutes. Add cous cous, stir to incorporate, and bring to boiling point. Cover pan, remove from heat and let stand 5 minutes. Fluff with fork, season with salt if needed, and serve hot."
1346,"Heat oil on medium high heat in large skillet or frying pan. Preheat oven to 300 degrees. Combine dry ingredients. Moisten chicken pieces with water. Dredge chicken in flour and crumb mixture. Quickly fry chicken on all sides until browned and crisp. Place in covered baking dish and bake at 300 degrees for 30 minutes. Remove cover and bake additional 20-30 minutes to re-crisp chicken, serve."
1347,"Preheat oven to 210c place the mixed herbs, breadcrumbs, salt and pepper in a large bowl and mix until combined, then set aside. Place the flour in another bowl and the eggs in a third bowl. Toss the chicken pieces into the egg, then the breadcrumbs, pressing to coat well. Once all the chicken is crumbed, heat a little oil in a large non-stick frying pan. Cook the chicken in batches until golden. Remove and transfer to a baking tray lined with baking paper. Place in oven for 4-5 minutes or until chicken is cooked through. Serve chicken with lemon wedges and a little whole egg mayonnaise for dipping, if desired."
1348,Preheat oven to 425 degrees. Remove pork from marinade and pat dry with a paper towel. Mix honey and brown sugar on a plate. Roll pork in honey mixture and then roll in the sesame seeds. Roast in a shallow pan for 20 to 30 minutes or until meat thermometer inserted into the thickest part registers 160 degrees. Suggested to serve over rice.
1349,"Scoop the avocado out of the skin into a bowl. Coarsely mash with fork or potato masher. Add all other ingredients except the lime juice. Lightly blend - authentic guac is chunky, not pureed. Squeeze in lime juice, mix gently and taste for seasoning adjustments."
1350,Heat oven to 400f. Add 1 tb olive oil in a large bowl. Add lamb. Turn to coat. Let marinate at room temperature at least 30 minutes and up to 1 hour. Preheat oven to 400f. Let marinate at room temperature at least 30 minutes and up to
1351,"In a large saucepan, melt the butter and peanut butter. Remove from the heat. Add sugar and flour. Stir in the eggs and vanilla. Spread into a greased 13-in. X 9-in x 2-in baking pan. Bake at 350 for 28-32 minutes or until lightly browned and edges start to pull away from sides of pan."
1352,Combine all ingredients in a small bowl with a lid. Cover and shake to mix thoroughly. Let stand at least 2 hours to blend seasonings. Shake well before using. Wonderful on italian basil salad.
1353,"In a large skillet combine carrots, water, and 1 tablespoon of the butter. Bring to boiling. Reduce heat to medium. Cover and cook for 6 to 8 minutes or until carrots are nearly tender. Drain. Return to skillet. In a large skillet combine carrots, water, and 1 tablespoon of the butter. Return to"
1354,"Preheat oven to 375 degrees. Grease 12-cup muffin pan. Set aside. In a large bowl, combine spaghetti, eggs, parmesan cheese, and pepper. Evenly press mixture into muffin cups to form a crust. Evenly top each cup with pasta sauce, then mozzarella cheese. Bake 15 minutes or until bubbling. Let stand 5 minutes before serving."
1355,"Heat oil in a large skillet over medium-high heat. Add the quinoa and spinach. Cook for another minute, season with salt and pepper, and stir in the remaining olive oil. Serve immediately or chill and serve cold as a salad."
