,result
908,"In a 3 quart saucepan, melt butter and saute onions. Add potatoes, water, and bouillon cubes. Cover and bring to a boil then reduce heat to medium. Cook just until potatoes are tender. Meanwhile, place frozen broccoli and cheddar cheese in crock pot on low to start melting and thawing. Once the potatoes are done, using a hand blender, blend contents of saucepan to desired consistency and then pour into the crock pot. Heat on low until warmed."
909,"Heat oil in a large skillet over medium heat. Add onions and garlic. Cook over medium heat, stirring often, 3 to 4 minutes. Add olives and thyme. Cook over medium heat until juices thicken a bit and flavors are combined, 5 to 8 minutes. Season to taste with pepper. Serve this colorful an. Just before serving, stir in the parsley."
910,"Heat oil in pan over medium high heat until a popcorn kernal pops. Add half of shrimp to oil, cook to golden brown both sides. Remove and add second half of shrimp and repeat."
911,Mix all ingredients in a large bowl. Cover with plastic wrap and refrigerate overnight.
912,"Cook potatoes in boiling water until tender. Drain potatoes and cut cup but not too small. Cook, peel and cut up hard boiled eggs. Add to potatoes and eggs. Add enough miracle whip to moisten. Add horseradish and pepper. Lastly, add still frozen green peas just 5 to 10 minutes prior to serving."
913,"Preheat oven to 350 degrees. Cut 4 pieces of tinfoil big enough to wrap everything up. Slice one potato into thin slices and place on a piece of tinfoil. Top with some sliced mushrooms and onions, to your taste. Sprinkle with a pinch of garlic salt and thyme. Top with 1 tbs butter. Wrap tinfoil tightly around. Repeat with remaining potatoes. Place potato packets in oven. Bake 30-40 minutes or until potatoes are tender."
914,"In a large skillet, melt butter over medium-high heat. Add the onions, sausages and pecans. Saut until onions are just softened, about 3 minutes. Add eggs and cook, stirring with a wooden spoon, until eggs are firm but not dry. Remove from heat and set aside. Meanwhile, heat a panini maker or a grill pan over medium-high heat. Divide sausage mixture into 4 portions and mound each portion on one slice of bread. Top each with bocconcini slices and top with remaining bread slices. Lightly butter the outside of each panini. Cook until both sides of each panini are golden. Serve immediately."
915,"Preheat oven to 400 degrees. Brush a large baking dish with 2 tablespoons of the olive oil. Put green beans, onion, and garlic in dish, drizzle with remaining oil and sprinkle with salt. Bake for 25 minutes, stirring beans at least 3 times. When tender, remove beans from oven and transfer to bowl. Immediately drizzle with vinegar. Add hearts of palm, tomatoes, pine nits and pepper to taste and toss. Serve warm or room temperature."
916,"Place potatoes in a large pot and cover with water. Bring to a boil then cover and reduce heat. Simmer for 20-25 minutes or until the potatoes are tender. Drain well, then return potatoes to the pot. Add the butter, milk and salt and mash well. Stir in parmesan cheese."
917,"In a large frying pan, fry bacon until crisp. Remove bacon and drain. Add cabbage, butter and water to bacon grease and cook until tender. Stop cooking when the cabbage is still a bit crunchy. Add salt and pepper to taste maybe a little more butter, not much. Slice sausage and lay on top of cabbage. Continue to cook a little longer to warm the sausage. Crumble bacon over all. Yummmy -- great with black eyed-peas and cornbread."
918,"Place fillets in a greased baking dish. Combine lemon juice, butter, dry sherry, soy sauce, parsley, egg yolk and pour over the fish. Top with scallions and mushrooms. Cover with aluminum foil. Bake in preheated 350-degree oven for about 15 minutes or until flaky. Sprinkle with parsley and season with salt and pepper."
919,"Preheat oven to 350 degrees f. In a large mixing bowl, cream butter and sugar. Add eggs and vanilla. Mix well. Gradually beat in the flour mixture then add chocolate chips. Drop dough by rounded tablespoonfuls onto greased baking sheets. Bake 10-12 minutes. Let cookies rest on baking sheets for 2 minutes before removing with a spatula to wire racks to cool completely."
920,"In a large bowl combine the eggs, sugar, salt, and baking soda. Beat until light and fluffy, about 2 minutes. In a small bowl sift together the flour, salt, and baking soda. Add the flour mixture to the egg mixture and stir until smooth. Add the remaining ingredients and mix well. Spoon into greased and floured 9 x 5-inch loaf pans. Bake at 325-degrees for 1 hour. Remove from pans immediately. Let stand for 24 hours before slicing. Makes 2 loaves."
921,"Bring 4 ounces of coconut milk to a boil with the curry paste, sugar, stock and fish sauce. Simmer for 15 minutes. Add the remaining cocnut milk, basil, bamboo, and chicken and simmer another 10 minutes. Just before serving, stir in the snow peas. Serve over rice."
922,"In a large resealable plastic bag, combine the salt, sea salt, fresh rosemary, cooking spray. Add potatoes. Cover and bake at 450 for 20 minutes. Uncover and stir. Bake 15-20 minutes longer or until potatoes are lightly browned and tender. Discard bay leaf."
923,"Preheat oven to 375 degrees. Grease 12-cup muffin pan. Set aside. In a large bowl, combine spaghetti, eggs, parmesan cheese, and pepper. Evenly press mixture into muffin cups to form a crust. Evenly top each cup with pasta sauce, then mozzarella cheese. Bake 15 minutes or until bubbling. Let stand 5 minutes before serving."
924,"Preheat oven to 350 degrees. Mix the flour, baking powder, baking soda, baking powder, salt, baking soda, pecans. Mix, do not beat. Stir in pecans. Baked in greased loaf pan in a 350 preheated oven about 1 hour. Best kept a day or two before eating. Freezes well, great thinly sliced with cream cheese."
925,"In a large bowl, whisk milk and pudding mix for 2 minutes. Let stand for 15 minutes. Fold in condensed milk. Set aside 1 tablespoon whipped topping and 2 tablespoons wafer crumbs. Fold remaining whipped topping into pudding. In a 2 quart serving bowl, layer a third of the strawberries, wafer crumbs and pudding mixture. Repeat layers twice. Sprinkle with reserved wafer crumbs. Top with reserved whipped topping. Refrigerate until serving."
926,"Mix first 3 ingredients. Then add flour, sugar, baking powder, milk, light brown sugar, boiling water, butter, vanilla, and nutmeg and beat until smooth. Stir in pecans. Cover and cook on low for 3 hours. Seerve with lemon sauce or whipped topping."
927,"Heat olive oil over medium heat. Saut crushed garlic for 1-2 minutes. Stir in tomato sauce. Add salt, pepper, and pesto. Add cream cheese and stir or whisk well until fully melted. Stir parmesan cheese until melted. Add cream and stir well."
928,"Preheat oven to 350 degrees. Spray a 9x9-inch cake pan with non-stick spray. In a large bowl, cream butter and splenda. Beat in eggs and vanilla. In a separate bowl, mix graham cracker crumbs, baking powder, salt. Add dry ingredients to wet, mix well to combine. Add milk and walnuts, stirring until just combined. Spread half of pie filling over top. Spread remaining pie filling carefully over apples and arrange remaining apple pie filling over top. Bake for 45 to 50 minutes. Place cake pan on a wire rack and let set for at least 10 minutes before removing from pan."
929,"Preheat oven to 350 degrees. Wash gnocchi, leaving skins on, and grate either by hand or in a food processor. Blot zucchini with paper towels to remove as much moisture as possible. Place in an 8 inch square baking dish that has been sprayed with cooking spray. Cut butter into small pieces and place evenly over zucchini. Bake for 15 minutes, uncovered. Remove from oven and pour off any liquid that has accumulated in the bottom of the dish. Stir in sour cream, salt and pepper. Sprinkle top with parmesan cheese and bake until zucchini is tender and cheese melts. About 5-10 more minutes."
930,"In a large microwave safe bowl, combine the sugar, cornstarch, salt, and milk. Combine well, then cook on high in the microwave for 8 minutes. Remove the bowl from the microwave. Pour a small amount of the mixture into a small bowl. Add the egg yolks to the smaller bowl, mixing until well-combined. Pour the egg mixture back into the large bowl, combining well. Return the bowl back to the microwave and cook on high for and additional 1-2 minutes, until the mixture has thickened. Remove from the microwave and stir in the butter and vanilla. Stir until the butter has melted. Pour into the prepared pie shell and chill for at least 2 hours."
931,"In a small bowl, combine ice cream, brown sugar, salt and peaches. Pour mixture into a blender and process for 1 minute or until smooth. Cover and freeze for 3 hours or until almost firm. Transfer to a blender and process again for 30-40 seconds or until slushy. Cover and freeze over night. Remove from freezer just before serving. Using a fork, scrape into 2 dessert dishes."
932,"Place braunschweiger sausage, cream cheese, green onions, milk, worcestershire sauce, garlic powder in a large bowl, cover with paper towel, cook on high for 3 minutes, stir halfway through this cooking time. Stir in the mushrooms, cook on high for another 2 minutes, then sprinkle the mushroom mixture with the flour. Next, top the mushroom mixture and flour with the cream cheese, worcestershire sauce and dry sherry. Cook on high for 5 minutes, stir halfway through this cooking time. Stir in the sour cream and the chopped bacon. Spoon into a serving dish. Serve as a hot dip with raw vegetables such as sliced carrots, capsicum, beans and celery."
