steps,ingredients,name,id
"Preheat oven to 400 f. In a medium bowl combine ham, swiss cheese, vidalia onion, tomatoes, mayonnaise and mustard. Arrange bread in a large baking sheet. Top with ham mixture. Bake until heated through, 10 to 13 minutes, or until golden brown and bubbly. Serve immediately at room temperature.","vidalia onions, olive oil-flavored vegetable cooking spray, dried thyme, salt, fresh ground pepper, balsamic vinegar",roasted vidalias,29975
Preheat oven to 350 degrees F. Line muffin tins with foil. Bake at 350 for 20 minutes or until set.,"onion, chopped tomato, dried basil, salt and pepper, egg, water, cheese",too yummy to share scramble,369510
"Heat butter, water, salt, pepper, garlic, cayenne pepper, brown sugar, maple syrup, fresh thyme, baby carrotspreparation:Heat butter, water, salt, pepper, garlic, cayenne pepper, brown sugar, maple syrup, fresh thyme, baby carrotspreparation:Heat butter, water, salt, pepper, garlic, cayenne pepper, brown sugar, maple syrup, fresh thyme, baby carrotspreparation:Heat butter, water, salt, pepper, garlic, cayenne pepper, brown sugar, maple syrup, fresh thyme, baby carrotspreparation:Heat butter, water, salt, pepper, garlic, cayenne pepper, brown sugar, maple syrup, fresh thyme, baby carrotspreparation:Heat butter, water, salt, pepper, garlic, cayenne pepper, brown sugar, maple syrup, fresh thyme, baby carrotspreparation:Heat butter, water, salt, pepper, garlic, cayenne pepper, brown sugar, maple syrup, fresh thyme, baby carrotspreparation:Heat butter, water, salt, pepper, garlic, cayenne pepper, brown sugar, maple syrup, fresh thyme, baby carrotspreparation:Heat butter, water, salt, pepper, garlic, cayenne pepper, brown sugar, maple syrup, fresh thyme, baby carrotspreparation:Heat butter, water, salt, pepper, garlic, cayenne pepper, brown sugar, maple syrup, fresh thyme, baby carrotspreparation:Heat butter, water, salt, pepper, garlic, cayenne pepper, brown sugar, maple syrup, fresh thyme, baby carrotspreparation:Heat butter, water, salt, pepper, garlic, cayenne pepper, brown sugar, maple syrup, fresh thyme, baby carrotspreparation:Heat butter, water, salt, pepper, garlic, cay","butter, kernel corn, carrots, green pepper, red pepper, salt, oregano, basil, marjoram",carrot and corn combo,154991
"Preheat the oven to 425f. In a food processor, combine cilantro, scallions, salt and pepper with as much spinach as will fit. Pulse, adding the rest of the spinach in batches, until all is coarsely chopped. Coat an 8-9 inch square baking dish with butter or oil. Lay 4 tortillas in the bottom of dish, overlapping slightly. Layer with half of beans, salsa, spinach mixture and cheese. Repeat with remaining ingredients, ending with cheese and pressing in gently. Cover dish with foil, place on a rimmed baking sheet. Bake until bubbling, 25-30 minutes. Remove foil, and continue baking until golden, 15-20 minutes more. Cool for 10 minutes before serving.","rotini pasta, salsa, reduced-fat cheddar cheese, nonfat cottage cheese, black beans, frozen corn, fresh cilantro",mexican pasta vegetable bake,315115
Preheat oven to 350 degrees F. Line a baking sheet with parchment paper. Bake for 20 minutes or until golden brown. Remove from oven and set aside.,"cooked white rice, zucchini, green onions, eggs, soft breadcrumbs, parmesan cheese, pesto sauce, oil, lemon wedge",zucchini pesto rice cakes,396624
"Heat oil in a large skillet over medium heat. Add onion, celery, green onions, bacon, mayonnaise, garlic powder, salt and pepper. Cook for 5 minutes, stirring occasionally, until onion is translucent. Remove from heat and set aside.","hard-boiled eggs, celery, green onions, bacon, mayonnaise, prepared horseradish, salt, pepper, fresh parsley",bacon and egg salad,78939
"Heat olive oil in a large skillet over medium-high heat. Lightly season pork chops with salt and pepper, then, two to four at a time, depending on the size of your skillet, brown well on each side, removing to warm oven. Deglaze the skillet with the wine, scraping up brown bits, reduce heat to medium and stir in the mustard, then add the cherries. Season to taste with salt and pepper. When the sauce begins to bubble, add all the pork chops back into the skillet, spooning sauce over them to coat, cover and reduce heat to medium low. Cook over medium low about 5 minutes, then rearrange chops so those on the bottom are now on the top, and spoon sauce over. Cover and cook an additional 5 minutes or more, until chops are cooked through, but still very slightly pink inside. Remove chops to serving platter or individual plates. Melt butter into remaining sauce in skillet, heat and spoon over chops.","chicken broth, sour cream, dijon mustard, coarse grain mustard, cornstarch, fresh parsley, boneless pork chops, salt, pepper",pork chops with mustard sour cream sauce,137064
"In a large mixing bowl, beat eggs, half and half, maple syrup and salt until smooth. Pour evenly over the egg yolks and vanilla in a large bowl. Mix the cream mixture into the egg yolks a little at a time. Strain the mixture through a fine sieve. Pour the mixture into 4 ramekins. Place the ramekins in a baking dish and fill the baking dish with hot water until it come halfway up the ramekins. Bake in a preheated 300f oven until set, about 50-60 minutes. Remove from hot water bath and let cool to room temperature.","maple syrup, cornstarch, cold water, heavy cream, dark rum, fresh fruit",creamy maple fondue from quebec,264369
"Heat oil on high heat in a large nonstick pan. Toss short ribs in flour, add to pan, and sear on all sides. Reduce heat to low and add garlic. Cook and stir for about 1 min. Add tomato, mushrooms, marsala wine, and italian seasoning one at a time, allowing about 1-2 min between each for liquid to evaporate. Cover pan and braise for 3 hr or until very tender, checking and stirring every 30 min to make sure liquid has not evaporated away. Cover pan and braise for 3 hr or until very tender, checking and stirring every 30 min to make sure liquid has not evapor","round steaks, garlic cloves, fine breadcrumbs, parsley, romano cheese, mozzarella cheese, bacon, hard-boiled eggs, marinara sauce",braciola braciole,165807
"Heat a wok and spray with olive oil spray, add sweet chilli sauce. Add chicken and cook 3- 4 minutes until cooked. Add chicken stock, capsicum and noodles. Toss over low heat for 8- 10 minutes, then add sugar, fish sauce and coriander. Heat through.","garlic, fresh ginger, scallion, oil, ground turkey, soy sauce, sliced water chestnuts, crushed red pepper flakes, wide egg noodles, boiling water",spicy oriental turkey noodles,59904
"Preheat oven to 350 degrees. In a medium mixing bowl, combine egg noodles, vegetable oil, cooked ham, red onion, dried thyme, salt, white pepper, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar cheese, cream of mushroom soup, milk, extra-sharp cheddar","wide egg noodles, vegetable oil, cooked ham, red onion, dried thyme, salt, white pepper, cream of mushroom soup, milk, extra-sharp cheddar cheese",ham noodle stove top casserole pennsylvania dutch style,132081
"Heat oil in a saucepan. Add the garlic and onions and cook and stir for 2 minutes. Stir in tomatoes, broth, water, basil and pepper. Bring to a boil. Stir in rice. Cover and simmer over low heat, about 20 minutes or until rice is cooked, stirring occasionally. Stir in zucchini, heat through 1 minute.","olive oil, onions, garlic, basil, canned plum tomatoes, vegetable broth, heavy cream, cooked rice",cream of tomato soup with rice and basil,110107
"Preheat over 450 degrees. Place asparagus in a roasting pan. Drizzle butter mixture over roasted asparagus, toss well to coat. Srinkle lemon zest over asparagus.","butter, sliced almonds, salt, black pepper, asparagus",fresh asparagus with buttered almonds,20906
"Cook the cheese tortellini, drain and rinse with cold water. Put the cooked tortellini, artichoke pieces, tomatoes, olives, broccoli and salami in separate containers. Add italian dressing to each of the containers and stir to mix. Let the ingredients marinate for 1 hour. The salami should marinate in the fridge. When ready to make up the kabobs, take wooden skewers and thread them with the 6 ingredients. You can vary what you put on the kabobs to make each one slightly different, or you can make each of them the same. To put the salami on the skewers, lightly fold each slice in half and then punch the skewer through the meat. As you finish the kabobs, put them in something like a one-layer cake pan. Cover the pan and chill in the fridge until serving time. You can do a similar kind of kabob using different kinds of fruit.","cheese tortellini, pepperoni, black olives, green olives, cheese, italian dressing, toothpick",tortellini antipasto kebabs,17428
"Spray an 8x8 pan with cooking spray, then place the sliced apples in the pan. Mix the sugar, 2 teaspoons flour and cinnamon together, sprinkle over apples. Pour the water over the apple mixture. Combine the oats, remaining flour, brown sugar, baking powder and baking soda together. Stir in the melted butter and crumble over the apples. Bake at 350 for 40-45 minute. Serve warm with icecream or caramel sauce.","apples, cinnamon, whole berry cranberry sauce, quick-cooking oats, all-purpose flour, brown sugar, butter, pecans",apple cranberry crunch,111290
