,result
981,"Preheat oven to 350 degrees celcius. Put the chopped apples into a large bowl and sprinkle with the lemon juice. Combine the nuts, sultanas, sugar, flour, salt and baking powder and mix well. Stir this mixture into the apples. Add in the vanilla essence and mix again. Pour into a lightly oiled cake tin and bake in the preheated oven for 20 minutes, or until lightly browned on top. Serve hot or cold. For a moister cake. Add to the ingredients a little fruit juice or water."
982,"Preheat oven to 350deg. Grease 13x9 inch baking pan. Crust. Beat flour, butter, and brown sugar in small mixer bowl until crumbly. Press into pan, bake for 12-15 min until lightly brown. Filling. Beat eggs, cornsyrup, granulated sugar, butter and vanilla in small mixer bowl with wire wisk. Stir in chunks and nuts. Pour evenly over baked crust. Bake for 25-30 min or until set. Cool completely in pan on wire rack."
983,"Preheat oven to 400f and spray a 9x13-inch baking pan with cooking spray. Combine all ingredients except sausage in a large zipper type plastic bag, mixing well. Place ingredients from bag into prepared pan, bake uncovered for 30 minutes. Add sausages to vegetables mixing well. Bake for 20 minutes or until potatoes are tender and golden browned."
984,"In a large skillet, cook pork chops over medium high heat, turning once until browned on both sides, about 5 minutes. Remove to a plate. Add rice and seasonings from mix to skillet, along with water, tomatoes and their liquids, scallions and raisins. Mix well. Heat to boiling. Reduce heat and place pork chops on top of the rice. Cover and simmer for 45 minutes or until rice is cooked."
985,"Preheat oven to 400 degrees. In a greased pie plate, mix chicken, broccoli, 2 cups of cheddar, and onion flakes. In a separate bowl, whisk together eggs, bisquick, milk, salt, and pepper. Pour egg mixture over chicken mixture. Bake 30-40 minutes or until an inserted knife comes out clean. Sprinkle remaining cheese over the top and bake a few more minutes until it melts. Let cool slightly before cutting."
986,"Heat oven to 325 degrees f. Place half hens skin side up on broiler pan or in shallow roasting pan. Broil 4 to 6 inches from heat 8 to 10 minutes or until tender, basting occasionally."
987,Preheat oven to 375 degrees. Peel beets and slice into very thin slices. Mix the remaining ingredients together in a small bowl. In a large ziploc bag place the beets and contents of bowl. Shake well to make sure beets are completely coated with liquid. Place beets on a baking sheet coated with nonstick cooking spray and bake for 45 minutes to an hour turning beets halfway through. Keep an eye on them to make sure they dont burn.
988,"In a heavy skillet, saute onion and garlic in olive oil until just about ready to carmelize. Remove vegetables from skillet and set aside. Season chops with salt and pepper. Dredge with flour on both sides. Brown chops for about five minutes on each side. After browning both sides, pour apple juice over chops. Let the chops cook in the juice for another five minutes over med-low heat. Do not cover. Remove chops and add onion and garlic back into the pan. Reduce sauce slightly, adding dried cherries in last 2-3 minutes of cooking. To serve, plate chops with wild rice and spoon a bit of the sauce over each chop. Depending on thickness of the chops, you may need to adjust cooking time slightly."
989,"Place the tofu in a saucepan and cover with water. Bring to a boil, reduce heat, and simmer 5 minutes. Drain well. Chill uncovered in the refrigerator until cool enough to handle. Crumble tofu into a food processor and add remaining ingredients. Blend until a very thick, smooth paste forms, stopping to scrape down the sides of the work bowl as necessary. Cover and chill several hours or overnight in order to allow the flavors to blend before serving. Keeps 5 to 7 days in the refrigerator."
990,"Preheat oven to 400 degrees f. Cut off the ends of the potatoes and pull off any yellow outer leaves. Mix them in a bowl with the olive oil, salt, and lemon-pepper seasoning. Transfer them to a sheet pan and roast for 35 to 40 minutes, until crisp outside and tender inside. Shake the pan from time to time to brown the potatoes evenly. Sprinkle with more kosher salt, if you like, and serve hot."
991,"Heat oil in large skillet over high heat. Add green beans and saute till beans are just tender, about 5 minutes. In a small bowl stir together soy sauce, minced garlic, honey and ginger. Pour over green beans in skillet and boil until sauce thickens and coats vegetables, about 2 minutes. Serve immediately."
992,"In a large skillet heat the oil over med-high heat. Add the chicken and cook until no longer pink then add the garlic and cook until the chicken has browned to desired doneness. Add the reserved marinade, broth and wine. And if using the dried oregano. Bring to a boil, reduce heat and simmer, covered for 10 minutes. Stir in the artichokes and olives. Simmer for 5 to 10 minutes. Add the hot cooked pasta and simmer for 10 minutes or until sauce is absorbed. Serve with the crumbled feta cheese. Great with a salad."
993,"In a large mixing bowl, dissolve sugar and jell-o in 2 cups boiling water. Add to the jell-o mixture the juice of both oranges, the zest of one orange, chopped nuts, and the entire can of crushed pineapple. Shred apples and cranberries. Add to jell-o. Mix well. Chill overnight or until set."
994,"In electric frying pan or large skillet saute onions and peppers until onions soften. Add corned beef. Continue to cook until cubes fall apart. Add frozen hash browns. Add seasoning if desired. Cook, stirring often until potatoes are done and start to brown."
995,"Place tuna in a medium bowl and break into large pieces with a fork. Add tomatoes, onion, cilantro, lime juice, peppers, and salt. Stir to mix. Cover and refrigerate 30 minutes or up to 6 hours. Line plates with lettuce leaves and top with tuna salad. Serve with chips."
996,"Place celery, water, and bouillon in med saucepan. Bring to boil. Reduce heat, cover and cook approx 15 minutes or until celery is crisp-tender. Drain, add butter, cover and let stand until butter melts. Sprinkle with cheese and parsley."
997,"Preheat oven to 350 degrees fahrenheit. Grease and flour a 9 x 9-inch pan. In a bowl, beat together the butter and sugar. Add eggs and vanilla. Mix well. Combine the cocoa, salt, and flour together. Stir into the sugar mixture. Stir into the walnuts. Spread evenly into prepared pan. Bake for 25 to 30 minutes or until firm."
998,"Heat the oil in a large heavy-bottom saucepan, and stir-fry the onions until transparent. Add the onion, carrot, garlic, celery rib, apple, vegetable oil, dry red wine, ruby port, reduced-sodium chicken broth and cook for an additional 2 minutes. Remove chicken to a platter. Saute tomatoes in the skillet until tender. Place tomatoes over the chicken and cover with pan drippings."
999,"Preheat oven to 350 degrees. Grease and flour a bundt pan. I use bakers joy spray. Beat cake mix, water, oil, eggs and pineapple on low speed 3 minutes. Stir in nuts and raisins. Pour into prepared pan. Bake for 50-55 minutes or until toothpick comes out clean. Cool in pan 15 minutes. Remove from pan and cool on wire rack. Cool at least 1 hour before frosting."
1000,"Preheat oven to 375 degrees. In a large mixing bowl stir together flour, baking soda, and salt. Set aside. In a large mixing bowl with an electric mixer on medium speed cream butter and sugars until fluffy. Beat in eggs, one at a time, then vanilla. On low speed gradually add flour mixture and mix just until blended. Stir in chocolate chips and walnuts. Drop dough by rounded tablespoonfuls 2 inches apart on ungreased baking sheets. Bake at 375f for 8 to 10 minutes or until light golden brown."
1001,"Peel eggs and halve lengthwise. Place yolks in a mixing bowl and set whites aside. Mash yolks with the cream cheese, then add the relish and the dry mustard. Substitute 2 tsp prepared yellow mustard if dry mustard powder is not available. Stir well. Taste filling and add salt and pepper to taste. Fill whites, either with a teaspoon or get fancy and use a pastry bag with a star. Traditional garnish is a sprinkling of paprika."
1002,"Preheat oven to 180c. Spray a medium baking dish with the olive oil spray to coat. Place the halved tomatoes, cut side up, in a single layer in the prepared dish. Sprinkle with the sea salt and lightly spray with more olive oil spray. Bake for"
1003,"In a large mixing bowl, cream the butter until smooth. Add in the sugars. Beat on low for 2 minutes. Add in the milk, syrup, and vanilla. Beat 3-5 minutes until smooth and creamy. Use immediately or store, covered, at room temperature for up to 2 days. Reportedly, the icing tastes better if made the day before because the brown sugar gives the icing a slightly grainy texture that improves if allowed to set overnight."
1004,"Heat oil over medium-high heat. Add the chickpeas and saut until soft, being careful not to let it burn. Add sliced mushrooms and saut until they look fairly cooked and shiny. Add almonds and saut for a couple more minutes. Finally, add frozen green beans and splash of soy sauce. Stir frequently until beans are just cooked and, of course, no longer frozen. If not on the south beach diet or watching sugar intake, you could add oyster sauce or other asian condiment to the mixture."
1005,"In a large pot of boiling water, combine dressing ingredients, whisking until smooth. In a large pot of boiling water cook noodles according to package directions, with a slotted spoon transfer noodles to a colander and drain. Rinse under cold running water. Drain well. Return cooking water to a boil. Add shrimp and cook until opaque. Rinse under cold water. Drain. Combine shrimp, dressing and the remaining ingredients with the noodles. Toss to combine. This can be made ahead and refrigerated for up to 2 days."
1006,"Place beef stew meat, chili sauce, water, onion soup mix, brown sugar, mustard, vinegar, celerypreparation:Place frozen or thawed beef in a crock pot sprinkle with salt and pepper. Place chopped onions on top. Pour beef broth over beef and onion. Cook on low for 5 to 6 hours. Add soup, mushrooms, and gravy mix. Stir well. Cook on low an additional hour or on high for 30 minutes. Serve with mashed potatoes."
