,result
952,"Preheat oven to 350f. In a medium bowl mix sugar, cinnamon, paprika, cayenne pepper, egg whites, pecan halves. Add pecans and toss well. Drizzle honey and oil over spiced nuts and mix well so they are evenly coated. Spread on greased baking sheet and bake 7 - 10 minutes until sugar is caramelized. Let it cool for 5 minutes and take it of the sheet otherwise they might stick to the bottom. If that happens put it back in oven to melt the sticky sugar."
953,"Place potatoes in water and 1 tsp salt and simmer until tender, about 15 to 18 minutes. Drain and run under cold water to cool. Cut into quarters. Meanwhile, cook bacon in skillet untel crisp. Crumble when cooled. Whisk oil, vinegar, mustard, remaining salt, and pepper in a large bowl. Toss with the potatoes, bacon and parsley."
954,"Preheat oven to 375 degrees fahrenheit. Unroll squares into 4 rectangles and place in a 13 x 9 inch baking dish. Press up sides slightly and press perforations together. Layer cooked sausage, cooked bacon, hash browns, and cheese. At this point you can make it ahead and refrigerate for up to 24 hours. Mix together eggs, milk, salt and pepper. Pour mixture over the dish. Bake for 20 to 25 minutes."
955,"Heat oven to 400f. Place squash, seeds still in, cut side up on a cookie sheet and bake for 45 minutes or until soft. Remove from oven and scoop out the seeds and fibers. Mix remaining ingredients and distribute evenly into the cavity of each squash. Return to oven for apprx 10 minutes."
956,"Heat olive oil in a large skillet over medium low heat. Add zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini, zucchini,"
957,"Boil syrup and sugar together for about 2 minutes. Pour over eggs gradually, stirring well. Add butter, vanilla and pecans. Bake in preheated 350 degree oven for about 50 to 60 minutes. As it bakes, the bottom layer will rise to the top."
958,"Preheat oven to 425. Place chicken breasts in ungreased baking pan, 9 x 9 x 2. Spread 1 tsp butter on each of the four chicken breasts. Sprinkle salt and paprika on the breasts. Drizzle all with the lemon juice. Bake uncovered 35- 45 minutes or until tender. Sprinkle with snipped parsley and serve."
959,"Preheat oven to 400f. Prepare filling by mixing refried beans, chilies, cumin and garlic together in a bowl. Spoon approximately 4 ounces bean filling into the center of each tortilla and top with about one tablespoon of cheese. Fold ends and then sides. Place burritos seam side down on baking sheets that have been sprayed with vegetable oil spray. Bake for 2025 minutes until golden brown."
960,Preheat oven to 350f. Preheat oven to 350f. Preheat
961,"Mix all ingredients except the sugar and cornstarch in a large saucepan. Bring to a boil, then lower the heat to a simmer and stir in the vanilla. Cook until just about all of the milk is absorbed, stirring occasionally. Stir in cinnamon and nutmeg. Serve warm or chilled."
962,Preheat oven to 400 degrees celcius. Add salt and cheese to flour. Add milk and mix well. Spray a 12-cup muffin tin with nonstick spray. Spoon the mixture equally amongst the 12 cups. Bake till browned on the top. Should be 10 to 15 minutes.
963,"Heat oven to 350f. Slice potatoes lengthwise into 3 slices each. Place in a 2-quart greased casserole dish. Saut garlic in olive oil, then add pork chops and brown lightly on both sides. Place thin sliced onions over pork chops. Mix sour cream, dry mustard and salt. Pour mixture over onions. Bake uncovered for 90 minutes, or until pork chops are well done."
964,Heat olive oil in a large skillet over medium heat. Add tuna and sauté until translucent. Add garlic and sauté until fragrant. Add anchovy and sauté until fragrant. Add anchovy and sauté
965,"Preheat oven to 350 degrees. Grease 15x10 inch cookie sheet with edges. In a skillet cook ground beef till pea size and brown and drain. In a large bowl mix remaining ingredients and spread in the prepared pan, including hamburger. Bake 20 minutes to 25 minutes or until golden brown, and toothpick comes out clean. Cool 5 minutes cut into any size square desired and dip into your favorite sauce."
966,"Spray interior of slow cooker with non stick cooking spray. Place pie filling in slow cooker. In a mixing bowl, combine dry cake mix, and butter, and spoon over filling. Drop walnuts over top. Cover, and cook on low for 3-5 hours, or until a toothpick inserted into center comes out clean."
967,"Preheat oven to 375 degrees. In a small bowl pour stuffing mix and water. Open chicken breasts, and if they are too thick to fold in half flatten and stretch them by placing on cutting board and using heavy rolling pin roll out chicken until it is able to be folded in half. Give the stuffing a quick mix with a spoon. Spoon stuffing onto one half of the chicken and fold chicken breast over to cover. Place breasts in baking pan. Continue stuffing breasts until all breasts are used. If you have left over stuffing go back and open breasts and continue stuffing until all stuffing is used. Combine soup and sour cream. Spread over chicken breasts. Cover and bake for 45 minutes to an hour until chicken is thoroughly cooked."
968,"Preheat oven to 350c. Grease or line cookie tray. Mix together sugar and butter. Add egg yolk and vanilla, mix well. Stir in flour and choc chips. Place teaspoonfuls onto tray and bake for 12 minutes."
969,"Preheat oven to 350 degrees. In a large bowl, beat the margarine, white sugar, butter, eggs, vanilla, flour, baking powder, salt, chocolate-covered toffee bits, semi-sweet chocolate chips. Spread in a greased 9x13-inch pan. Bake for 25-30 minutes. Can be frosted with chocolate frosting. Bake for 25-"
970,"In a low-sided nonstick pot or wok, combine the cooked rice, cooked shrimp, green onions, chili peppers and water. Cook over high heat, stirring often to mix well and prevent sticking, until all ingredients are thoroughly heated and most of the water is gone, about 8 minutes. Turn the heat to high and stir for 1 more minute as the pot gets hotter. Add the nuoc cham and stir rapidly to mix thoroughly. Continue to cook over high heat, stirring constantly, until most of the liquid has evaporated, about 3 minutes. Remove from heat and serve."
971,"Heat oven to 180deg. Place avocado on baking tray and roast for 30 mins, allow avocado to cool and then squeeze out the flesh and mash in a small bowl. Add the olive oil, balsamic vinegar and dijon mustard and whish well together. Season with salt and pepper. Chop bacon into bite sized pieces, then grill or dry fry for 3-5 mins or until crisp. Place salad leaves into bowl and add bacon, onion, tomato and avocado. Toss well. Whisk the dressing ingredients again to ensure they are mixed well and then pour over salad."
972,Preheat oven to 400f. Grease muffin tins. Place all dry ingredients in a mixing bowl and mix up with an electric mixer. Add the liquids and mix smooth. Place 2 tablespoons of batter in the bottom of each of the greased muffin cups. Add 1 tablespoon of crunchy style peanut butter. Add the remaining bit of batter and bake for approx. 25 minutes or until a tooth pick comes out clean.
973,"Preheat oven to 350c. Lightly grease a 26 x 16cm baking pan. Line with baking paper. Place apple sauce, fruit, sugar and all seeds in a bowl, mix to combine. Add oats, flour, coconut and eggs. Mix to combine. Place mixture in baking pan, use a flat bladed knife or spatula to spead evenly. Bake for 25 minutes, or until cooked and golden. Turn onto wire rack to cool. Cut into 8 piecec. Wrap in baking paper, then plastic wrap to store."
974,"Heat oil in a large fry pan, add the vegetables and garlic, salt and pepper to taste. Saute to desired doneness. Add tomato sauce, and simmer for 15 minutes. Sprinkle with fresh parsley you can serve this on rice, or as a side dish, hot or cold or luke warm. You can put this on a ham sandwich. Yummm. You can put this in an omelette and top with mozzarella and parmesan. You can put this in an omelette and top with"
975,"Spray a nonstick frypan with veggies cooking spray and heat to medium. Spray veggie cooking spray over both sides of the cod fillets. Sprinkle parsley, italian seasoning, salt and pepper over both sides of the cod fillets. Place cod into medium hot frypan, cook for about 5 minutes, carefully turn and cook a further 5 minutes or until fish flakes easily with a fork. Serve hot with the other 2 lemon sections for garnish."
976,"Preheat oven to 350 degrees. Grease and flour a bundt pan. I use bakers joy spray. Beat cake mix, water, oil, eggs and pineapple on low speed 3 minutes. Stir in nuts and raisins. Pour into prepared pan. Bake for 50-55 minutes or until toothpick comes out clean. Cool in pan 15 minutes. Remove from pan and cool on wire rack. Cool at least 1 hour before frosting."
977,"Preheat oven to 425 degrees. Spray a small baking dish with non-stick spray. Take the stems out of the mushrooms by twisting them until they come loose. Mince the stems and place them in a small dish. Add the cheese, parsley, oil and cayenne pepper to the dish and mix well. Place the caps in the dish stem side up. Spoon the mixture into the caps. Bake 12-15 minutes or until tender. Let cool slightly before serving."
