steps,ingredients,name,id
"Combine the chicken, onion, parsley and puff pastry in a large bowl and mix well. Add the chopped chicken, onion, parsley and puff pastry in a large bowl and mix well. Add the chopped chicken, onion, parsley and puff","ground chicken, onion, parsley, mixed herbs, herbs, puff pastry, milk",chicken sausage rolls,38679
"Heat chicken in wok over high heat until chicken is tender. Add rice, soy sauce, eggs, teriyaki sauce and ham. Let sit 10-15 minutes stirring occasionally. The more you stir it the more crunchiness there will be. The more you stir it the more crunch","egg, water, butter, onion, white rice, soy sauce, black pepper, chicken",best ever chicken fried rice,446892
"In a large pot, saute peppers, onion, celery and garlic. Mix veggies with beef, put into crockpot. Add beans, tomatoes, chili powder and cumin. Cook on low 6 hrs or high 4 hours.","onion, garlic clove, lean ground beef, tomatoes, tomato paste, chili powder, mustard seeds, red kidney beans, salt and pepper",chili con carne with beans,11246
"In a large bowl, combine eggnog, nutmeg, peaches, pineapple tidbits, apple, maraschino cherry, blueberries, walnuts. Add to pineapple mixture. Fold in cool whip. Chill in refrigerator overnight. Serve garnished with maraschino cherries.","topping mix, eggnog, nutmeg, peaches, pineapple tidbits, apple, maraschino cherry, blueberries, walnuts",eggnog fruit salad,271312
"Place pork chops in greased slow cooker. Top with onions and mushrooms. Combine soup mix, water, and mushroom soup. Pour over mushrooms and onions. Cover. Cook on low 6-8 hours or high 4-5. Serve over rice or cooked noodles.","boneless pork chops, onion, butter, condensed cream of mushroom soup, milk, salt, pepper",chops in mushroom gravy,160455
"Add boiling water to tea, steep 5 minutes. Strain. Make a syrup by boiling the sugar, cloves and water. Add this syrup and fruit juices to the tea. Serve hot or cold.","water, black tea, whole cloves, cinnamon sticks, cranberry juice, honey, lemon juice",spiced tea,105763
Preheat oven to 400 degrees. Bake muffins for 20- 25 minutes.,"self-rising flour, sugar, cereal, egg, skim milk, bananas, yoghurt, vegetable oil, vegetable oil cooking spray",tasty banana muffins,343311
Place corn on grill and grill covered until corn in tender.,"butter, parmesan cheese, pepper, corn, extra virgin olive oil",grilled corn with parmesan butter,240201
"Heat oil. Add butter, flour, onion soup mix, milk, worcestershire sauce, cheddar cheese, beer, prepared mustard, popcorn, hot sauce, chives, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretzels, pretz","butter, flour, onion soup mix, milk, worcestershire sauce, cheddar cheese, beer, prepared mustard, popcorn",wisconsin cheese n beer soup,87794
"Add basil leaves, cheese, salt, pepper, crushed red pepper flakes. Pulse for a few seconds. Add basil leaves, cheese, salt, pepper, crushed red pepper flakes.","fresh basil leaves, garlic cloves, parmesan cheese, romano cheese, pine nuts, olive oil, salt & pepper",my friend tony s best pesto,513306
"Preheat oven to 350f. Bake for 15-18 minutes until edges are slightly browned and the tops are firm to the touch. Really good with butter& sugar-free, low carb jam or honey.","egg white, almond flour, splenda sugar substitute, garlic salt",low carb wheat thins,352162
Place chicken in slow cooker. Cover with lid. Bake 30 minutes at 350. Remove lid. Baste and cook 30 minutes longer uncovered.,"chicken legs with thigh, soy sauce, lemons, juice of, green onion, garlic, hot sauce",guamanian chicken,369049
"In a large skillet, melt butter over medium heat. Add eggs, cream, milk, salt, and pepper. Stir until smooth. Pour over the eggs, cream, cream, milk, salt, and pepper. Pour over the eggs, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream, cream,","butter, eggs, salt, fresh ground black pepper, half-and-half cream, milk",buffet style fluffy oven scrambled eggs for a crowd,325569
"Place chicken in crock pot, cover and cook on low for 5-6 hours. Remove chicken and shred with two forks. Return chicken to crock pot, reduce to low, and cook for 1-2 hours. Remove chicken and shred with","salt, paprika, dried oregano leaves, dried thyme leaves, pepper, garlic salt, roasting chickens, onion",rotisserie style chicken in the crock pot,328765
Preheat oven to 350 degrees. Line a baking sheet with parchment paper. Bake at 350 degrees for 15-20 minutes. Cool on wire rack for one hour. Refrigerate for 4 hrs or overnight before slicing. Refrigerate leftovers.,"graham crackers, butter pecan ice cream, caramel topping, pecans, whipped cream",pecan pie sundaes,229629
"Preheat oven to 425. Mix breadcrumbs, cheese, butter, garlic powder, milk, salt & pepper, center-cut pork chops, butter, olive oilpreparation:Preheat oven to 425. Mix breadcrumbs, cheese, butter, garlic powder, milk, salt & pepper, center-cut pork chops, butter, olive oilpreparation:Preheat oven to","eggs, italian style breadcrumbs, parmesan cheese, pork cutlets, salt & freshly ground black pepper, olive oil",breaded parmesan pork cutlets,375595
"Heat oil in a large wok or high-sided skillet over med-high heat. Add bulgar wheat, olive oil, onion, garlic cloves, zucchini, no-salt-added whole tomatoes, chicken broth, basil, black pepper. Continue to stir-fry until bulgar wheat is crisp-tender, about 5 minutes. Serve hot.","bulgar wheat, olive oil, onion, garlic cloves, zucchini, no-salt-added whole tomatoes, chicken broth, basil, black pepper",bulgur pilaf with tomato and zucchini,259709
Place cucumber and cream cheese mixture in a large bowl and mix well. Spread the cream cheese mixture over the cucumber slices. Spread the cream cheese mixture over the cucumber,"english cucumber, whipped cream cheese, mayonnaise, garlic salt, fresh dill, white bread, whole wheat bread",cucumber and cream cheese tea sandwiches,228146
"Preheat oven to 375 degrees. Mix flour, sugar, baking powder, baking soda, salt, cinnamon, nutmeg, pumpkin, raisins, waterpreparation:Preheat oven to 375 degrees. Mix","flour, sugar, baking powder, salt, vegetable oil, water, eggs",versitile muffins batter dairy free,295761
"Preheat oven to 325 degrees. Place tomatoes on a rimmed baking sheet, cut side up. Drizzle with oil, and sprinkle with anchovy fillets. Season with salt and pepper. Roast until tomatoes begin to collapse, brushing occasionally with pan juices.","tomatoes, garlic, anchovy fillets, basil leaves, olive oil",roast tomato salad,42452
"Combine flour, sugar, yeast mixture, egg mixture and yeast mixture, pour over dry ingredients and mix well. Bake at 350 for 15-20 minutes.","all-purpose flour, sugar, salt, active dry yeast, water, milk, butter, egg",basic sweet roll dough for cinnamon buns,491881
Heat all ingredients to boiling in 3-quart saucepan over medium-high heat. Reduce heat. Simmer uncovered 10 minutes. Strain cider mixture to remove cloves and cinnamon if desired. Serve hot.,"apple juice, orange juice, whole cloves, cinnamon sticks",julie s spiced apple cider,439636
"In a large bowl, whisk together the eggs, sherry wine, tomato sauce, salt, cayenne, butter, orange rind, cayenne, butter, orange rind, cayenne, butter, orange rind, cayenne, butter, orange rind, cayenne, butter, orange rind, cayenne, butter, orange rind, cayenne, butter, orange rind, cayenne, butter, orange rind, cayenne, butter, orange rind, cayenne, butter, orange rind, cayenne, butter, orange rind, cayenne, butter, orange rind, cayenne, butter, orange rind, cayenne, butter, orange rind, cayenne, butter, orange rind, cayenne, butter, orange rind, cayenne, butter, orange rind, cayenne, butter, orange rind, cayenne, butter, orange rind, cayenne, butter, orange rind, cayenne, butter, orange rind, cayenne, butter, orange rind, cayenne, butter, orange rind, cayenne, butter, orange rind, cayenne, butter, orange rind, cayenne, butter, orange rind, cayenne, butter, orange rind, cayenne, butter, orange rind, cayenne, butter, orange rind, cayenne, butter, orange rind, cayenne, butter, orange rind, cayenne, butter, orange rind, cayenne, butter, orange rind, cayenne, butter, orange rind, cayenne, butter, orange rind, cayenne, butter, orange rind, cayenne, butter, orange rind, cayenne, butter, orange rind, cayenne, butter, orange rind, cayenne, butter","eggs, sherry wine, tomato sauce, salt, cayenne, butter, orange rind",oeufs au xrs et l orange eggs with s,242852
Place fish in baking dish. Spread flounder fillets over fish. Bake at 350 degrees for 15 to 20 minutes.,"flounder fillets, onion, chopped tomatoes, butter, feta cheese, salt and pepper, cooking spray, fresh cilantro",fish fillets with feta and tomatoes,196785
Preheat oven to 350 degrees. Mix ingredients together in a large bowl until well-blended. Roll peanut butter mixture into tablespoon size balls. Bake 12 minutes for chewy cookies. Bake 15 minutes for crisp.,"powdered sugar, creamy peanut butter, butter, pretzels, butterscotch chips, whipping cream, pretzel, peanuts",no bake butterscotch pretzel treats,342836
"In a bowl, combine milk and lime juice. Mix well. Mixture should thicken. Add food coloring if desired. Fold in raspberries. Spoon mixture into pie crust. Refrigerate at least 2 hours before serving.","sweetened condensed milk, egg yolks, lime zest, key lime juice, food coloring, graham cracker crust",nummy easy key lime pie,41575
"In a saucepan combine the flour, oil, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato sauce, tomato","chicken, flour, oil, tomato sauce, burgundy wine, salt and pepper, oregano, garlic cloves, mushroom, bell peppers",burgundy chicken mozzone,126971
