response,target_recipe
"Cook the bacon and drain well. In a food processor or blender, combine the cheese, mayonnaise, pimentos, sugar, salt, pepper and the cooked bacon until smooth. Serve with favorite crackers or breads.",159464
"In the bread machine pan place the warm water and the honey and stir in the butter until it is dissolved. Add the white and the whole wheat flours, the milk powder and the salt. Add the yeast and stir. Add the sunflower seeds and raisins and then pour in the water and stir. Select the basic dough cycle and begin. Bake according to the manufacturers directions.",177577
"Beat egg with milk. Stir in flour, soda and paprika. Heat butter in skillet until melted. Dip chicken pieces in egg mixture then in paprika and sesame mixture. Brown in melted butter. Turn and brown other side.",262417
"Cut hard rolls into 1/2 lengthwise. Fry bacon to crisp then remove from pan reserving drippings. Sauté onion with bacon drippings until tender. Combine milk with parsley flakes. In a bowl, beat together the eggs and milk mixture until frothy. Spread with half of bacon on half of rolls. Sprinkle with salt and pepper. Top with remaining bacon. Top with remaining half of hard rolls, pressing down to form a sandwich. In same pan fry sandwiches until lightly browned on each side.",170978
Bring first 5 ingredients to a boil. Cook for one minute. Remove from heat. Add remaining ingredients. Mix thoroughly. Drop by spoonfuls onto waxed paper. Allow to cool.,58265
"In a 5-6 quart slow cooker (or dutch oven), place the corned beef, cooking onion, bay leaf, whole cloves and black peppercorns. Add enough cold water to cover the brisket by at least 1 inch. Cover and cook on low for 8-10 hours, until the corned beef is fork tender. Remove the brisket and place it in a shallow dish. Pour off the cooking liquid into a medium saucepanremove and discard the bay leaf and whole cloves and then skim off and discard the fat. Pour the cooking liquid into a small bowl and stir in the yellow mustard and light brown sugar until the mixture is smooth. Pour the mixture over the corned beef and serve with sliced raw onions.",389219
Brown chops in bacon grease. Cut potatoes and onions into 1 inch cubes and put into the bottom of a casserole dish. Layer the chops over the top. Pour the chop grease over all. Add just enough water to cover the top. Bake for 1 1/2 hours. Serves 4,469384
"Preheat oven to 375f. Mix peaches with sugar, cornstarch, water and cinnamon. Put in baking dish. Mix dry ingredients. Add margarine. Add soymilk. Drop by spoonfuls on top of peaches. Bake for 30 minutes or until top is golden brown.",302392
"In a large bowl, beat eggs and honey until well blended. Stir in milk and flourstir in coconut. Melt butter in 9-inch pie plate in 375 degree oven for 5 minutesstir in coconut mixture. Bake 25 minutes or until center is set. Cool slightlyrefrigerate until chilled.",136197
"Cook the peas in water to cover. Drain the peas but reserve the cooking liquid. In a bowl combine the pimentos, onion, vinegar, sugar and oil. Season the dressing with the red-pepper flakes, salt and some of the cooking liquid. Combine the dressing with the peas and chill. Serve cold or at room temperature. Garnish with the pimiento-and-onion mixture. Makes 4 servings.",237976
Peel and slice the zucchini and saute in the butter until tender. Season with the salt and the pepper. Remove from the heat and stir in the bread cubes. Add the egg and the cheddar cheese. Put in an unbaked pie crust. Bake for 20 minutes.,182390
"Mix soy sauce, butter, curry powder, ground ginger, ground cinnamon and garlic in a small bowl. Set aside. Sprinkle the broiler chicken with the tabasco sauce. Lay the chicken in the baking dish. Sprinkle the chicken with the soy sauce mixture. Sprinkle with sesame seeds. Bake at 375 degrees for 45 minutes or until done.",178878
"Preheat oven to 400 degrees. In a large bowl, combine flour, sugar, baking powder, baking soda, and salt. Cut in the cold butter until the mixture resembles coarse crumbs. Mix together half-and-half and sour creamstir into the flour mixture. Knead dough until it comes together, adding more flour if necessary to make a soft dough. Roll dough out on a floured surface to 1/2 inch thickness. Sprinkle orange zest on top of dough, then add huckleberries. Cut into 3-inch roundsplace 2 inches apart on ungreased baking sheet. Bake 12-15 minutes until golden brown on top and bottom.",273108
"Preheat oven to 400F. Dust scallops with seasoned breadcrumbs. In small bowl, combine butter with pepper, paprika and parsley. Place scallops in baking pan and spoon mixture on top of each. Bake 4 minutes. Spoon lemon juice over the top. Broil 2 minutes. Serve immediately.",95036
"Boil potatoes in salted water until tender. Drain well. In a large skillet, heat 1 tablespoon olive oil over medium heat. Add ginger and red pepper flakes and cook for about 30 seconds or until ginger is fragrant. Add turmeric and cook for another 30 seconds. Add garlic and cook for 30 seconds or until fragrant. Add spinach leaves in batches. Sprinkle each batch of spinach with 1/2 teaspoon salt. Add 1/4 teaspoon salt to the skillet. Cook until spinach is wilted and has cooked down. Remove from heat. Stir in cilantro. Mash potatoes with a fork or a potato masher until creamy. Add in yogurt and remaining 1 tablespoon olive oil, 1/4 teaspoon salt, and pepper to taste.",256211
Place the whole chicken in the bottom of a large pot and add the onion and carrots. Add the water and bring to a boil. Reduce the heat to low and simmer for approximately one hour. Take the chicken out of the broth and pull the meat from the bones. Discard the bones and set the meat aside. Skim the fat from the top of the broth and then bring it back up to a simmer. Cook the egg noodles in the broth for approximately ten minutes. Season with salt and pepper. Serve the hot broth with the cooked chicken and the egg noodles.,354922
"In a large mixing bowl whisk the half-and-half with the egg, sugar, vanilla extract and spices. Set aside. Slice the bread into 1/2 inch slices. Heat 1 tablespoon of butter in a large skillet over medium heat. Dip the bread slices into the egg mixture and place in the hot skillet. Cook 3 minutes on one side and 2 minutes on the other or until the egg is set and the bread is golden brown. Serve with syrup.",255618
Cook potatoes in a medium saucepan of boiling water over high heat until tender. Drainlet cool. Heat oil in a nonstick skillet over medium-high heat. Cook sausage until lightly browned. Add potatoestoss to combine. Remove from heat. Whisk together egg and mustard. Pour egg mixture over potatoes. Cook over medium-low heat until egg is set. Sprinkle with salt and pepper to taste. Serve immediately.,208130
Melt butter in skillet over medium heat. Add apples and saute until tender-crisp and lightly brown. Add orange rind and seasonings. Mix well. Add remaining ingredients and heat through. Serve warm.,9913
"In a large skillet add broccoli florets, sugar, soy sauce, rice vinegar, and sesame seeds. Cook over high heat until the liquid evaporates. Add the olive oil to the hot pan. Stir-fry until tender.",329419
"In a large bowl, toss together the fruit with the honey, vanilla bean seeds, cinnamon, mint, and orange flower water.",172591
"Cream together butter and sugar. Add eggs and beat thoroughly. Blend in the flour, baking powder and almond flavoring. Fold in rhubarb. Turn into a well-greased 8 inch square pan. Bake at 350 for 35 to 40 minutes or until done. Cool and cut into squares. Makes 8 to 10 squares.",81190
"Grease a 13 x 9-inch baking dish. In a large bowl combine the brown sugar, vanilla, oats and peanut butter. Cream the butter and brown sugar until light. Add the vanilla. Add the dry ingredients and stir until thoroughly blended. Press into the baking dish. Bake for 20 minutes at 350 degrees. Spread the chocolate-covered raisins over the top of the crust. Bake for 10 minutes longer or until the crust is crisp and the raisins are melted. Cool before cutting into bars.",235184
"Cream butter until creamy and add brown sugar and salt. Beat until light. Add light corn syrup, sweetened condensed milk, vanilla and beat until light. Bake in greased pan at 350 degrees F (175 degrees C) for 15 minutes or until golden brown. Cool in pan on rack. Cut into squares.",102501
Place cucumber in a colander to drain. Chop cucumber and add to mayonnaise and sour cream. Add white pepper and fresh dill. Chill for 2 hours. Serve with crackers.,202143
"Place brisket in crockpot with water. Add pickling spices and peppercorns. Cook on low for 10 hours. Add more water if necessary. After 10 hours, remove brisket from crockpot. Set aside. Place cabbage in crockpot. Add water to cover. Cook on high for 20 minutes or until tender. Slice brisket and serve with cooked cabbage.",360956
"Bring a large pot of salted water to a boil. Cook gnocchi according to package directions. Drain. Heat butter in a medium skillet over medium-high heat. Add shallots and cook 1 minute. Add zucchini and cook 1 minute. Stir in tomatoes. Season to taste with nutmeg, salt and pepper. Divide gnocchi among plates. Top with sauce, cheese and basil.",346534
Preheat oven to 350 degrees f. Grease a 12-cup bundt pan or two regular loaf pans with cooking spray. Combine brown sugar and pecans in a small bowl. Heat maple syrup in a small saucepan over low heat until it boils. Cut each biscuit into quarters and arrange in the prepared pan. Drizzle with the syrup and sprinkle with the pecan mixture. Bake for 30 minutes in the bundt or about 40 minutes in the loaf pans or until golden brown and the syrup is bubbly and syrup is bubbly and the topping is lightly browned. Remove from the oven and let cool for 5 minutes before removing from the pans to cool completely on wire racks.,512746
"In large bowl combine first 5 ingredients. Beat until moistened. Beat 2 minutes on medium speed. Pour into greased and floured 10-inch tube pan. Bake 325 degrees f for 40-45 minutes or until toothpick inserted near center comes out clean. Cool 10 minutes. Remove from pan to wire rack. Cool completely,. Invert onto wire rack over wax paper. Remove wax papercool completely. Cut into squares to serve.",313278
