response,target_recipe
"Preheat the oven to 350. Cut the top off the squash. Scoop out the seeds. Cut the squash in half lengthwise. Rub each half lightly with the lemon juice. Cut the apples in half. Remove the seeds and place the apple halves in the cavity of the squash. Scatter the currants over the apples. Combine the salt, pepper, and nutmeg in a bowl. Rub the mixture over the outside of the squash. Put the halves cut side up in a large baking dish. Spread the butter over the apples. Pour the maple syrup over the apples. Bake the squash uncovered for about 1 hour. Turn the squash over after 30 minutes. The squash is done when a knife can be easily inserted into the flesh. Serve warm.",41409
"Heat oil in a large skillet over medium heat. Add garlic, ginger, and salt. Cook until softened (3 to 4 minutes). Add broccoli. Cover the pan and cook until the broccoli is crisp tender (3 to 4 minutes more). Uncover pan. Stir the broccoli. Add soy sauce. Cook for another minute. Transfer to serving dish. Serves 2.",142025
Mix together all ingredients. Bring to a boil then lower heat. Simmer covered for 45 minutes. Cool completely. Store in refrigerator.,17191
"Preheat oven to 375. Line baking sheets with parchment paper. Drizzle oil over each round. Sprinkle with garlic powder and paprika. Bake for 8 to 10 minutes or until edges are crisp. Serve warm.
I have seen this recipe before but I’m sure it will be as delicious as the one I had in Greece.",140241
"Combine the water and oil in a small saucepan. Heat over medium heat until the oil is melted. Pour into a mixing bowl. Beat in the eggs. Add the apple butter. Beat in the salt, baking soda, and cinnamon. Add the flour and brown sugar. Beat on low speed until smooth. Pour into 2 greased loaf pans. Bake in a preheated 350 degree oven for 40 minutes. Makes 2 loaves.",262285
"Preheat oven to 375 degrees. Line muffin tin with paper liners. Peel, quarter, core and thinly slice apples. Place in a large bowl. In a small bowl, combine the first 6 ingredients. Stir into the apples. In a medium bowl, combine the egg, milk and canola oil. Stir into the apples. Spoon batter into muffin cups. Bake for 25 minutes or until a toothpick inserted near the center of a muffin comes out clean. Cool 5 minutes. Serve warm. Makes 12 muffins.
11177 recipes found. Page 305 out of 1097.",78497
"Cook the rice with the milk and sugar until it becomes thick. Pour into baking dish and let cool for about 15 minutes or until it is cool enough to handle with your hands without getting burned. Beat the eggs well, add the vanilla, sugar and raisins. Add the egg mixture to the rice mixture and add the spices. Bake at 350 degrees for about 35 minutes or until set.",109868
"Rub the potatoes with olive oil. Sprinkle with parmesan cheese. Bake for 1 hour at 350f or until done. Top with fresh chives and the seasonings of your choice. We tried taco seasoning, creole seasoning, and barbecue seasoning. I think the barbecue was the best.",290367
"Slice onion into thin strips. Chop green peppers into small pieces. Grind garlic into fine paste. Heat oil in a big pot. Add onion, green peppers, garlic paste and stir fry until it becomes light brown in color. Add red beans, water. Bring to boil. Add turkey. Reduce heat. Simmer until beans are cooked. Add salt and pepper to taste. Serve with hot rice.
Soups are made of water and flavored with a variety of foods. The water is either a simple broth of water and meat, but can include any type of cooking liquid. There are two main types of soupsbroth based and cream based. Broth based soups are generally considered to be healthier than cream based soups. Soups can also have various thicknesses. Common thickening agents for soups include rice, grains, breads, fruits, pulses, and vegetables.
Soup can be served hot or cold. Soup was commonly served with the meal. In modern times, soups are generally served before the meal as a starter course. Soups are",73225
"Crumble the streaky bacon into a bowl. Cut the chicken breasts into 2cm cubes. Place them in a large bowl with the bacon, chives, thyme, sage, rosemary, pepper and parmesan. Mix well. Roll the mixture into 12 sausages, about 20g each, then press them into sausage shapes with a sausage maker or by hand if you don t have one.",184777
"Preheat oven to 400 degrees F. Coat a large baking sheet with cooking spray. Place a large piece of foil on a work surface. In a small saucepan, melt the butter with the molasses. Let cool for 20 minutes. In a small bowl, combine 1 cup of the molasses mixture with the pepper and the juice of 1 lemon. Season the turkey with the remaining molasses mixture and the remaining 1 tablespoon pepper. Roll the turkey in the bacon, placing 2 or 3 strips around each breast. Arrange the filets on the baking sheet. Bake for 15 to 20 minutes, until the bacon is crisp. Remove from the oven and let stand for 5 minutes. Serve immediately.",418157
"Saute onion, celery and green bell pepper in oil. Add zucchini and cook for one minute. Add garlic and cook 30 seconds longer. Stir in tomatoes and cook for 15 minutes. Stir in tomato sauce, chili beans and seasoning and bring to a boil. Reduce heat and simmer for 20 minutes. Makes 5 servings.",45716
"Slice baguettes into 2-inch pieces. In a shallow bowl, whisk together eggs and milk. Dip bread in egg mixture, turning once to coat both sides evenly. In a separate shallow bowl, combine cinnamon and sugar. Dip coated bread into cinnamon-sugar mixture. In a skillet, heat oil over medium-high heat. Add bread in batches and cook until golden brown, about 2 minutes per side. Remove from skilletset aside. In another skillet over medium-high heat, melt butter. Add applescook for 2 minutes or until tender. Add cheddartoss until cheese is melted. Add ciderstir until mixture comes to a boil. Return bread to skilletpour cider mixture over bread. Garnish with walnut pieces.",200711
"Combine water, sugar, soy sauce, and lime juice in small bowl or food processor. Blend well. Stir in chili pepper. Add more water if necessary to thin the sauce to a dipping consistency. Use immediately or refrigerate until ready to use. This sauce keeps for 3-4 days when stored properly.",397489
"Cook broccoli in broth according to package directions. Stir in couscous, seasoning, and water, cover and simmer until tender. Serve hot.",175629
" In a glass jug combine the hot water, mango nectar, lime juice, and tea bags. Steep for at least three minutes. Strain into a glass over crushed ice. Serve with a straw.",203065
"Preheat oven to 350 degrees F (175 degrees C). Cut each baking potato in half lengthwise and scoop out the pulp, leaving about a 1/4 inch thick shell. Mash the pulp with a fork and set aside. In a large skillet, brown the beef and drain off any excess fat. Stir in the onion powder, garlic salt, and beef brothbring to a boil, then reduce the heat to low. Stir the beef mixture into the mashed potato pulp, then season with the salt and pepper. Fill the hollow of each baking potato half with the mixture, then top each with a tablespoon of the shredded cheese. Bake until the tops are golden brown and the potato shells are fork-tender, about 45 minutes to 1 hour.",395852
Cut chicken breasts into small cubes. Melt 3 tablespoons butter in a heavy saucepan. Add chicken and saute over medium heat for 5 minutes. Add the onion and saute 5 minutes more. Add the mushrooms and 1/2 teaspoon of the salt. Cover and cook for 5 minutes. Add the water and sherry and simmer until the chicken is tender. Add the remaining 1/2 teaspoon salt and the paprika. Remove from heat and stir in the flour. Add the sour cream and mix well. Serve over pasta or rice.,361723
"Bring a large pot of water to a boil. Add the pasta and cook according to package directions until al dentedrain and keep warm. Heat 1 tablespoon olive oil in a large skillet over medium heat. Add the asparagus and cook until crisp-tender, 5 to 7 minutes. Season with salt and pepper and set aside. Heat the remaining oil in a large skillet over medium-high heat. Add the shallot and cook until lightly browned, 2 to 3 minutes. Add the wine and cook until almost evaporated, 1 to 2 minutes. Add the chicken broth, the asparagus and 1/3 cup tarragon and cook until reduced to 1/4 cup, 1 to 2 minutes. Remove from the heat and add the salmon and remaining tarragon and stir to combine. Toss with the pasta and serve immediately.
Name: Chicken & Pasta Salad
Servings: 8Prep time: 10 minsCook time: 0 minsReady in: 10 mins.
2 cups cooked",24881
"Sift together flour, salt and baking soda. In another bowl cream the butter and brown sugar until light and fluffy. Blend in the flour mixture until crumbly. Stir in the oats and coconut. In a small bowl, combine the egg and vanilla. Add to the crumbly mixture and stir just until moistened. Drop by teaspoons onto wax paper-lined baking sheets. Bake at 350f for 10-12 minutes or until lightly browned around the edges. Cool on baking sheets for 2 minutes before removing to wire racks to cool completely. Yields about 4 dozen.",284313
Dice red onion and plum tomatoes. Drain canned corn. Combine all in a large bowl. Pour dressing over and toss to combine. Add freshly ground pepper to taste.,162675
Heat the olive oil over a low-medium heat. Add the anchovies and garlic and cook until the garlic starts to brown. Add the diced tomatoes and herbs and cook for about 30 minutes. Add the salt and pepper and stir to combine. Add the tuna and cook for a further 5 minutes. Add the cooked pasta and toss to combine. Serve immediately.,80682
Pour all ingredients (except for pineapple and orange slices) into a blender. Blend until smooth. Pour over ice in a highball glass and garnish with the pineapple and orange slices.,94338
"In 9x13 baking dish, melt margarine in skillet over medium heat. Add onion and green peppercook until onion is clear. Remove from heatstir in soup and milkpour into baking dish. Top with ham slices. Bake in 350 oven 25 min. In saucepan, mix together mustard and milkpour over casserole. Bake 5 min more. Top with chopped parsley before serving.
 cheddar apple ham sandwichingredients: light mayonnaise, mustard, liquid honey, multi-grain bread, cheddar cheese, ham, applepreparation:In a small bowl, combine mayonnaise, mustard and honey. Spread on one side of each slice of bread. Layer cheese on 4 bread slices. Top each with 2 slices of ham, apple slices and remaining bread. Cut sandwiches in half. Use any apple slices left to garnish.",36593
