,result
3197,In a medium bowl combine the first 6 ingredients together. In a small bowl mix together the mayonnaise and yellow mustard until well combined. Add to the mixture in the ham mixture. Mix to combine. Season with black pepper to taste. Cover and chill a minimum of 2 or more hours before using.
3198,"Preheat oven to 350-degrees f. Grease 8-inch pie pan. Combine sugar and butter and mix well in a large bowl. Add eggs, then flour, cocoa and vanilla, stirring well after each addition. Stir in pecans. Pour mixture into pie pan. Bake for 20-25 minutes or until set. Cool and garnish with whipped cream and chocolate, if desired."
3199,Preheat oven to 350 degrees. Mix ingredients together in a large bowl until well-blended. Roll peanut butter mixture into tablespoon size balls. Bake 12 minutes for chewy cookies. Bake 15 minutes for crisp.
3200,"In a small bowl, combine apricots, preserves, cranberries, and almonds. Using a sharp knife, cut the brie horizontally creating two equals thick slices. Spread fruit mixture onto the cut center of brie. Top with other half of brie. Heat at 300 degrees until just warm."
3201,"Preheat oven to 350 degrees. In a medium bowl, beat eggs until smooth. Add milk to eggs, then the lemon juice and zest. Mix until all ingredients are incorporated and mixture is smooth. Pour into pie shell. Bake at 350 degrees for 35- 40 minutes or until center is almost set. Cool completely on wire rack. Refrigerate 4 hours or overnight."
3202,"Place broccoli in a steamer basket and set in a saucepan over 1 inch of boiling water. Cover and steam just until tender, approx. 5 minutes. To prepare the sauce, combine the orange juice, honey and ginger in a small saucepan and bring to a boil. To prepare the sauce, combine"
3203,"Preheat oven to 350 degrees fahrenheit. Cook broccoli in a pot of boiling water until soft enough to mash with a fork. Drain, then mash broccoli. Thoroughly mix together broccoli and remaining ingredients in a large bowl. Pour mixture into greased 8 x 8 baking pan. Bake for 40-45 minutes or until knife inserted into the center comes out clean."
3204,"Heat oil for deep frying in a frying pan and drop large spoonfuls of the mixture as for small pancakes and fry until golden brown on both sides and cooked in the middle, about 5 minutes. Drain well on paper towels and keep hot until ready to serve. Eat immediately."
3205,"Place brisket on top of vegetables. Add beef broth, cover and cook on low for 10 to 12 hours. Before serving, remove 1 cup of broth from crockpot and pour into skillet. Add cabbage wedges and simmer until cabbage is tender. Cut meat across the grain and serve with vegetables and broth."
3206,"Heat olive oil in a large skillet over medium heat. Add the zucchini and garlic. Cook, stirring occasionally, for about 5 minutes or until just barely tender. Season with salt and pepper. Stir in fresh herbs. Serve immediately."
3207,"Put eggs into 1 quart widemouthed jar. Bring vinegar to boil in non aluminum saucepan and let boil about 10 minutes. Add remaining ingredients to jar and ladle hot vinegar over eggs. Cap tightly. Let cool, then refrigerate at least 3 days before serving. Can be refrigerated up to 2 weeks."
3208,"In a large pot with plenty of salted water, boil the potatoes until they are tender when a fork is inserted, about 10-12 minutes. Drain and let the potatoes cool until you can handle them. With a melon baller, remove a scoop from each potato. Cut a tiny sliver off the bottom of the potatoes so they will stand after filling. Combine the boursin, butter, and cream. Taste and add salt and pepper as needed. Spoon or pipe the cheese mixture into the potatoes. Garnish with fine sprinkling of parsley. Stand the potatoes on a platter to serve."
3209,"Preheat oven to 350 degrees f. Saute zucchini, yellow squash and onion with the butter and garlic. Add oregano and tomato sauce. Simmer for 5 - 7 minutes. Place in a casserole dish and sprinkle with cheese. Bake for 30 minutes."
3210,"Cream shortening and the sugars. Add egg and pineapple. Stir in vanilla. Sift flour, then measure it. To the flour, add salt, soda, and baking powder. Add dry mixture to the wet mixture. Drop by rounded tsps. Onto a lightly greased baking sheet. Bake 10-12 minutes at 350f, or until done."
3211,"In a large bowl, combine the cucumbers, tomatoes, green pepper and the onions. In a small bowl, combine lime juice, vinegar, dill, salt and pepper. Pour over cucumber mixture. Toss to coat. Cover and refrigerate for 15 minutes. Serve with a slotted spoon."
3212,"In a microwave-safe bowl, combine oil, butter, onion, scallions and gingerroot and microwave at high power for 2 minutes, or until onion is softened. Stir in rice to coat with oil and butter, add broth and microwave, covered with plastic wrap at high for 5 minutes. Microwave at medium power for 12-15 minutes, or until all liquid is absorbed and rice is tender. Uncover and stir in sesame seeds. Let stand, covered, for 5 minutes and stir in sesame seeds."
3213,Preheat oven to 375 degrees. Mix all dry ingredients in large bowl. Combine wet ingredients in a bowl. Mix dry and wet ingredients together. Pour into prepared muffin pans and bake at 375 for 20 to 25 minutes.
3214,"Cook sausage and onion in large skillet until browned, stirring occasionally, drain if neccessary. Add potato slices, cheese sauce packet, pepper, water, milk and margarine or butter, mixing well. Bring to a boil. Reduce heat and simmer 10 minutes, stir frequently. Stir in veggies and simmer 10-12 minutes more until potatoes and veggies are tender, stirring occasionally."
3215,"Preheat oven to 375 degrees place scrubbed whole sweet potatoes in a baking dish and cook until tender. In a saucepan, heat oil and pepper over medium high heat until browned on all sides. Discard pepper, add garlic and ginger and cook until barely tender. Stir in salt and balsamic vinegar to taste and simmer over low heat until ready to serve. When tender, split each potato, drizzle with ginger sauce and serve hot."
3216,"In a large bowl, whisk together flour, sugar, baking powder, salt, egg, milk, baking powder, salt, butter, vanilla, nutmegpreparation:In mixing bowl thoroughly stir together flour, sugar, baking powder, salt, egg, milk, baking powder, salt, butter, vanilla, nutmegpreparation:In mixing bowl thoroughly stir together flour, sugar, baking powder, salt, egg, milk, baking powder, salt, butter, vanilla, nutmegpreparation:In mixing bowl thoroughly stir together flour, sugar, baking powder, salt, egg, milk, baking powder, salt, butter, vanilla, nutmegpreparation:In mixing bowl thoroughly stir together flour, sugar, baking powder, salt, egg, milk, baking powder, salt, butter, vanilla, nutmegpreparation:In mixing bowl thoroughly stir together flour, sugar, baking powder, salt, egg, milk, baking powder, salt, butter, vanilla, nutmegpreparation:In mixing bowl thoroughly stir together flour, sugar, baking powder, salt, egg, milk, baking powder, salt, butter, vanilla, nutmegpreparation:In mixing bowl thoroughly stir together flour, sugar, baking powder, salt, egg, milk, baking powder, salt, butter, vanilla, nutmegpreparation:In mixing bowl thoroughly stir together flour, sugar, baking powder, salt, egg, milk, baking powder, salt, butter, vanilla, nutmegpreparation:In mixing bowl thoroughly stir together flour, sugar, baking powder, salt, egg, milk, baking powder, salt, butter, vanilla, nutmegpreparation:In mixing bowl thoroughly stir together flour, sugar, baking powder, salt, egg"
3217,"Heat oven to 350 degrees. Combine in a large mixing bowl the turkey or beef, the spinach, which has been squeezed to drain, the oats, onion, carrots, egg, milk, herbs, salt and pepper. Use a three-tined kitchen granny fork or wooden mixing fork to blend the meat ingredients. Pat into a 9x5-inch loaf pan that has been sprayed with a no-stick oil product, or shape into a loaf and place in the middle of a 13x9-inch baking pan. Bake 1 hour or until a thermometer registers 170 degrees and the center is no longer pink. If substituting beef for turkey, bake 50 to 55 minutes and thermometer should register 160 degrees internal temperature. Let loaf stand out of the oven for 5 minutes before slicing."
3218,"Put all ingredients in a stand mixer with a wire whip attachment and whip until butter is lighter in color and the volume has increased. Store in an airtight container in the refrigerator. Or, dish it out on parchment paper and roll into a log. Wrap in plastic wrap and foil and it can be frozen for months. Best part is you can just unwrap and slice off what you need and rewrap it and stick it back in the freezer."
3219,"In a large nonstick skillet, heat oil over medium-high heat. Add brussels sprouts and 2 tablespoons water. Season with salt and pepper. Cook, stirring occasionally, until crisp-tender, 8 to 10 minutes. Remove from heat, and stir in lemon juice. Serve immediately."
3220,"Preheat oven to 350 f. Combine flour, sugar, baking powder, butter, egg whites, vanilla, and lemon rind. Mix well. Press onto bottom of 10 inch springform pan. Layer blueberries on base. In large bowl combine flour, yogurt, egg, sugar, vanilla, and lemon rind. Mix until smooth. Pour over blueberries. Bake 60-70 minutes or until cake is firm and golden."
3221,"Preheat oven to 350f degrees. In a large bowl, cream margarine and brown sugar together. Beat in eggs one at a time. Add vanilla. Sift dry ingredients together. Add to wet mixture. Stir in chocolate chips. Do not overmix. Drop onto a greased cookie sheet. Bake for 10 to 12 minutes."
3222,"Preheat oven to 350 degrees. Grease a large cookie sheet. Beat butter and sugar in a large bowl with mixer at high speed, until light and fluffy. Add egg and vanilla. Beat until well blended. Combine flour, cocoa, cream of tartar, baking soda and salt in a medium bowl. Add to butter mixture. Mix until uniform. Mix in chopped cherries. Drop dough by tablespoonfuls onto prepared cookie sheet. Bake about 10-12 minutes or until set."
3223,"Mix in order given. Roll into small balls, about 48, and place on lightly greased cookie sheet or parchment paper. Bake at 300 for 30 to 40 minutes. Remove from oven to cool. Cookies should not be brown but a very light tan. Roll in powdered sugar while still warm. Roll in powdered sugar again when cool. Store in an air tight container."
