,result
1363,"Preheat oven to 400 degrees. With the top of a sharp knife, make deep little slits all over the braised pork loin chops and insert the garlic slivers. Season with salt, pepper and cumin. Place the oil in an oven-proof skillet and sear the braised pork loin chops well over medium-high heat for about 10 minutes, turning the meat over as it browns. Add the chicken broth and white wine to the pan, and place it in the oven for 10 minutes. Remove it and let it rest, covered with foil, for 10-12 minutes before carving. It will continue to cook as it sits. Slice and serve immediately."
1364,"Preheat oven to 280f. In large baking dish place down 2 long pieces aluminum foil, criss cross. Put meat on foil pour bbq sauce on top drizzle honey over it. Sprinkle with garlic. Place onions all over. Salt and pepper it. Wrap up foil and seal it well. Bake in a 275 oven for about 90 min, turning once. Remove the meat, pour"
1365,"Preheat oven to 350 degrees. In a medium mixing bowl, beat together butter and sugar. Add eggs and vanilla and beat until smooth. Combine the dry ingredients in a bowl. Add to butter mixture and beat until moistened. Stir in peanut butter. Spread in a greased 7x11-inch greased baking pan. Bake 20 to 25 minutes or until it is set in the center. Cool completely and cut in squares."
1366,"Scoop the avocado out of the skin into a bowl. Coarsely mash with fork or potato masher. Add all other ingredients except the lime juice. Lightly blend - authentic guac is chunky, not pureed. Squeeze in lime juice, mix gently and taste for seasoning adjustments."
1367,"Mix all dry ingredients together in a bowl. In another bowl, mix all wet ingredients. Make a well in the dry ingredients and pour in the wet, and mix together. Preheat waffle iron and coat with cooking spray. Cook waffles in waffle iron."
1368,"Mix all ingredients in a blender. Whirl one minute. Scrape down and blend 15 seconds more. Refrigerate at least one hour before making crepes. Heat a lightly greased 6 inch skillet. Remove from heat. Spoon in 2 tbsp batter. Lift and tilt skillet to spread evenly. Return to heat. Brown on one side only. To remove, invert pan over paper toweling. Repeat with remaining batter."
1369,"In a large saucepan combine all the ingredients and bring to a simmer over medium-high heat. Stir often to prevent sticking. When mixture is simmering, reduce heat to low. Cook mixture until fruit is tender and the relish has thickened, approximately 40-50 minutes, stirring occasionally. Let cool, serve."
1370,"Preheat oven to 325f. Line 9x13 pan with tin foil. Grease the foil, then set pan aside. Mix all ingredients in a large bowl until well combined. Press evenly into prepared pan. Bake for 25 to 30 minutes, or until golden brown across the top of the bars. Immediately remove from pan and invert on to a cooling rack so that the foil can be removed from the bars. Allow to cool, then cut into bars. I wrap them indiviually, so they can be quickly snatched for a snack of breakfast on the run."
1371,"Preheat oven to 350. In a large bowl combine the garlic and oil and mix well. In a small bowl combine parsley, thyme, marjoram and paprika. Add parmesan. Mix well. Cut each loaf lengthwise. Brush with garlic oil. Sprinkle herb mix on top of garlic oil. Wrap loosely in foil and place on baking sheet. Bake until heated through, about 10-15 minutes. Unwrap and slice."
1372,"Place chicken bones in medium sized pot and just cover with water. Bring to boil and then simmer over a low-medium hear for one hour. You may need to keep adjusting the temperature from time to time as some liquid evaporates. Skim fat from the top of the broth. Add onion, carrot, garlic, ginger, bay leaf and celery seeds and continue to simmer for 3 hours, stirring once or twice. Allow stock to cool uncovered. Strain into a storage container and either use immediately or freeze for later use."
1373,"Preheat oven to 325f place pear halves cut-side up in 2 large baking dishes. Spoon 1 teaspoon jam in center of each pear half. Top with goat cheese rounds, and lightly drizzle with oil. Bake pears 30 minutes, or until cheese begins to brown. Whisk together remaining 2 tbs. Fig jam, lemon juice, and mustard in bowl. Whisk in 1 tbs. Olive oil. Divide watercress among 8 serving plates. Sprinkle with onion and walnuts. Top each with pear half, and drizzle with dressing."
1374,Preheat oven to 400 degrees. Mix all dry ingredients in large bowl. Mix wet ingredients in a bowl. Mix wet and wet ingredients together. Pour into prepared muffin pans and bake at 400 for 20 to 25 minutes.
1375,"Preheat oven to 350f. Sprinkle cheese in 9x9 inch square baking dish. Dot with butter. Mix cream, mustard, salt, and pepper, and pour half of the mixture over the cheese. Pour eggs on top. Pour remaining cream mixture over the eggs. Bake 40-45 minutes or until eggs are set in the center and lightly browned."
1376,"Preheat oven to 400 degrees f. Put the first 7 ingredients into a food processor bowl. Pulse until bread is very coarsely chopped, 4-6 times. Grease an 8 inch square baking dish and arrange the cherry tomatoes in a single layer. Sprinkle with the bread crumb mixture. Bake until crust is browned and tomatoes are tender, about 20 minutes."
1377,"Melt chocolate and butter over low heat. Stir in sugar and salt. Gradually stir in cream. Cook and stir over medium heat for 3 - 4 minutes until mixture is thick and sugar is completely dissolved, stirring after 3 minutes. Stir in vanilla. Let cool before refrigerating."
1378,"Heat a medium saucepan, sprayed with cooking spray. Cook the cream of mushroom soup until tender. Add the mushrooms, cover and cook for 5 minutes or until tender"
1379,"Place all ingredients except fish in a large bowl. Pour marinade over and turn meat to coat well. Marinate at room temperature for at least 2 hours. Drain meat. Thread on 6 skewers and grill 10 to 12 minutes, turning to cook all sides."
1380,"Heat oven to 400 degrees. Spray a cookie sheet with no stick cooking spray. Dip chicken in butter, coat with combined remaining ingredients. Place on cookie sheet. Bake 20 to 25 minutes or till tender."
1381,"In small frying pan, heat 1 tablespoon of the oil. Add onion, cover, and cook over low heat for 4 minutes. Combine beef and egg, mixing well. To beef mixture, add cooked onion, parsley, worcestershire and tabasco sauces and mix well. Shape mixture into 4 large patties, scoring each with a knife. Heat remaining tablespoon of oil in large frying pan. When hot, add meat patties and cook 10 to 12 minutes over medium-high heat. Turn 4 times during cooking, and once seared, season well. When burgers are done, transfer to ovenproof dish. Cover each burger with a slice of cheese and broil 2 to 3 minutes."
1382,"Heat oil with cornstarch in saucepan over medium heat. Cook for 1 minute. Add in chili powder and cook for another minute. Gradually stir in the broth, mixing well with a whisk to make sure you get out the lumps. Stir in the remaining ingredients. Simmer until thickened on low."
1383,"Preheat oven to 350 degrees. Mix all ingredients, except flour, sugar, butter, salt, eggs, sheila s pecan piepreparation:Preheat oven to 350 degrees. Mix all ingredients, except flour, sugar, butter, salt, eggs, sheila s pecan pie"
1384,"Preheat oven to 325 degrees. Beat cream cheese in bowl with electric mixer on medium, until creamy. Add sugar and beat until well blended. Add egg, 1 at a time, mixing on low speed after each addition just until blended. Pour batter into pie shell. Bake at 325 degrees for 35- 40 minutes or until center is almost set. Cool completely on wire rack. Refrigerate 4 hours or overnight."
1385,"Preheat oven to 350 degrees. Prepare a 13x9 pan with cooking spray. Set aside. In a mixing bowl, combine cottage cheese, eggs, and parmesan cheese. In another mixing bowl, combine cooked pasta, pasta sauce, and salt. Spoon half of the pasta mixture into prepared pan. Evenly top with cheese mixture, then remaining pasta mixture. Sprinkle with mozzarella cheese. Bake for 30 miuntes, or until heated through."
1386,"Place the pesto in the refrigerator for about a week, or in the freezer for about six months. Keep it looking fresh and green by covering the top with a thin layer of olive oil or with a sheet of plastic wrap directly on its surface. This will keep it from oxidizing and turning brown. If your pesto darkens in color, it will still taste good. I freeze it by dropping tablespoons of it on a parchment paper, freezing it and storing in a zip lock bag in the freezer. Place the pesto in the refrigerator for about a week, or in the freezer for about six months. I"
1387,"Preheat oven to 325 degrees. Grease and dust a bundt cake pan. Combine wet ingredients first, and then add dry ingredients. Bake for 45 - 55 minutes or until the cake tests done with toothpick. Let cool for 10 minutes."
1388,"To make the stuffing, melt butter, add onion, saut gently and add all other ingredients except the fish. Cut each fillet in half lengthwise. Place stuffing on each fillet, roll up and wrap a thin slice of bacon around each roll. Place in a buttered ovenproof dish, cover and bake in a moderate oven for 15 minutes. Remove cover to brown the dish for last five minutes. Remove cover to brown the dish for last 5 minutes. Remove cover to brown the dish"
1389,"Preheat oven to 350 degrees. Place the chicken, with the skins on, in a single layer in a shallow roasting dish and set aside. Heat the oil in a small saucepan and gently fry the green onions and garlic for about 2 minutes, until softened, but not browned. Add the honey, orange juice, orange segments and soy sauce to the pan, stirring well and cook until the honey has completely dissolved. Pour the sauce over the chicken and bake, uncovered, for about 45 minutes, basting once or twice until the chicken is cooked."
1390,"Preheat oven to 350f. Boil whole potatoes for 10 minutes. Remove from heat and allow to cool to room temperature. In the meantime, saut onions and garlic in butter until they are soft and translucent. Layer potato slices and onions in a 9 x 9 baking dish. Pour cream over the potatoes. Season to taste and sprinkle gruyere over the whole shebang. Bake 4050 minutes or until golden."
