response,target_recipe
"In large bowl whisk together soymilk and sugar. Add yogurt. Add eggs one at a time. Whisk well after each addition. In large bowl whisk together flour, vanilla extract, baking soda and salt. Add flour mixture to soymilk mixture alternating with the yogurt mixture until all flour mixture is incorporated. Add sliced peaches. Spoon batter into greased 9-inch ovenproof dish. Bake at 400 deg for 20-25 minutes or until golden brown. Serve warm.",65412
"Bring a large pot of salted water to a boiladd the angel hair pasta and cook according to package directions until tender. In a large pan over medium heat, saute the onion and garlic clove until the onion is tender. Stir in the chopped tomatoes and let them simmer for a few minutes. Drain the pasta into a colanderreturn it to the pot. Toss the pasta in the onion/tomato mixture. Stir in the chopped basil, chicken, parmesan cheese and red pepper flakes until well combined. Serve immediately.",227068
Slice plum tomato and red onion thinly. Mix feta with red wine vinegar and a bit of extra virgin olive oil. Place sliced tomato and red onion on whole wheat pita bread. Place spinach and feta mixture on top of tomato and onion slices. Wrap pita bread and cut in half and serve.,213608
"Preheat oven to 350f. Spray a 10"" x 15"" baking pan or glass dish with cooking spray. Beat eggs and add salt and pepper and beat again. Add melted butter and stir again until combined. Place pan in the oven and bake for 20 minutes or until eggs are set. Let cool for 15 minutes before serving.",164143
"Preheat oven to 375 degrees F (190 degrees C). In a Dutch oven or large pot heat 1 tablespoon of the cooking oil over medium-high heat. Add sausage and sauté until browned and cooked through, about 5 minutes. Add garlic and stir for 30 seconds. Add beans and broth and bring to a boil. Reduce heat and simmer for 5 minutes. Add tomatoes and their liquid and simmer for 10 minutes more. Sprinkle oregano over mixture and stir. Add kale and sauté until just wilted. Season with salt and pepper. Transfer mixture to oven and roast until kale is tender and soup is thickened. Serve hot.",117030
"Prepare the fruit filling. To make the reduced fat bisquick mix, combine all the dry ingredients in the bowl of an electric mixer. Add skim milk and beat 1 minute. Pour into greased 6 cup or larger oval baking dish. Bake for 20 minutes at 375f. In a small skillet melt 1 tablespoon of butter. Add sugar to melted butter. Cook for 2 to 3 minutes until sugar has dissolved. Add ginger to sugar mixture. Cook for 1 more minute. Add the blueberries. Pour the sugar mixture over the bisquick mixture. Bake for 10 minutes at 350f. Serve warm.",287350
"Cream butter and sugar in a mixer bowl. Add pumpkin puree and mix well. Add egg and mix well. Add flour, soda and cinnamon and mix well. Roll dough into balls. Place dough balls on ungreased cookie sheets. Bake at 350 degrees F for 8-10 minutes. Makes about 2 dozen.",130323
In a 4-quart slow cooker place the chicken breasts and pour the soup over the chicken breasts. Add the dry soup and cream cheese mixture to the slow cooker and stir until the cream cheese is melted. Stir in the onions and mushrooms and season with salt and pepper to taste. Cover and cook for 4 to 4 1/2 hours on low heat until the chicken is done. Serve topped with chopped parsley flakes.,354585
"In a small skillet over medium heat, cook the chicken breasts until cooked through. Transfer to a large bowl. In the skillet used for cooking the chicken, heat the vegetable oil over medium heat. Add the sliced bell peppers and onion and saut until tender. Add the sour cream to the skillet and stir until the sour cream has melted. Add the ketchup and hot sauce and stir. Transfer the sauce mixture to the large bowl of cooked chicken and stir to combine. Transfer to a 9x13 baking dish and top with the paprika and cumin. Bake for 30 minutes. Serve topped with fresh cilantro.",143917
Cook beef and drain. Mix all the dry ingredients together. Add beef and milk and mix well. Pour into a greased 9 x 13 inch pan. Bake for 35 minutes at 350 degrees. Let stand for ten minutes before slicing.,118800
"Mix popcorn and crispix cereal in a large mixing bowl. Add nuts and brown sugar. Mix well. In a saucepan, melt butter and brown sugar. Add chili powder and cinnamon. Bring to boil. Add hot mixture to popcorn mixture and stir until well blended. Pour into lightly greased 12x17 inch pan. Sprinkle with red pepper flakes. Press lightly with fingers. Allow to cool before cutting into pieces. Store in airtight container. Makes 30-40 pieces.",33734
Bring large saucepan of salted water to boil. Cook fettuccine as directed on package. Drain. Return to pan. Heat oil over medium heat. Add shrimp. Cook 2 to 3 minutes or until shrimp turn pink. Stir in peas. Add carrots. Cook 3 to 4 minutes or until carrots are tender. Stir in red pepper. Cook 2 to 3 minutes or until pepper is tender. Drain. Add fettuccine to pan. Toss to coat. Serve sprinkled evenly with grated Parmesan cheese.,138368
Bring the orange juice and tapioca to a boil. Stir until clear and thick. Remove from heat. Add the carrots and bring to a boil. Cook about 2 minutes. Reduce heat and simmer until tender. Drain. Add the juice mixture to carrots. Toss to coat and add the lemon juice and butter. Gently stir in the honey. Garnish with fresh ginger.,25766
Wash celery. Remove stems. Slice celery hearts. Toss with soy sauce. Add sugar. Stir in hot sauce. Pour into small bowls. Place on tray. Sprinkle with sesame oil. Refrigerate. Serve cold.,450091
Cut each cutlet in half to make four pieces. Pat dry with paper towels. In a shallow dish combine mustard and rosemary. Season with salt and pepper. Place cutlets in mustard and rosemary mixture and turn to coat. Cover and refrigerate for 15 to 20 minutes. Meanwhile prepare a hot grill or heat a large non-stick skillet over medium-high heat. Grill cutlets for 4 to 5 minutes on each side or until golden brown and cooked through. Transfer to plates and serve.,89863
Mix rice a roni and beef. Shape into meatballs. Brown in pan with butter. Add gravy mix. Bake at 350 degrees for 45 minutes. Serve over rice.,92878
In a large saucepan bring the stock to a boil and add the egg yolks whisking constantly. Cook until the mixture is thick. Remove from the heat. Add the cheese and nutmeg and stir until the cheese is melted. Add salt and pepper to taste. Pour into individual serving bowls and garnish with fresh parsley.,441219
"Whisk together the honey, vinegar and oil. Season with salt and pepper. Add the almonds and toss. Arrange the arugula on a platter or plates. Drizzle with the vinaigrette. Sprinkle the arugula with the sliced sun-dried tomatoes. Shave the manchego over the salad. Garnish with fresh thyme sprigs if desired.",191024
Pre-heat the oven to 350°F (180°C). Slice the zucchini lengthwise into thin slices. Spray the baking dish with cooking oil (or line with parchment paper) and arrange the zucchini slices evenly at the bottom of the dish. Chop the bacon into small cubes. Place the bacon cubes at the bottom of the dish between the zucchini slices. Season with ground black pepper and a few drops of fresh lemon juice. Place the garlic clove at the center of the bacon slices. Slice the leek into thin slices and arrange them around the garlic clove. Slice the red bell peppers lengthwise into thin strips and place them around the leek slices. Place the red peppers slices over the leek slices and arrange the slices so they overlap each other slightly. Slice the zucchini into thin strips and arrange them over the red bell peppers slices. Sprinkle the fresh basil leaves over the zucchini slices. Slice the egg into,101377
"In a large skillet, heat the oil and saute the onion until tender and golden brown. Add the garlic and saute for a few more minutes. Add the ketchup, cayenne and red pepper flakes. Add the vinegar and bring to a boil and cook for about 10 minutes or until thickened and the color becomes a darker red. Serve hot as a condiment for hot dogs.",206208
"Cut cookies into small pieces. Place in a 3-quart bowl, add chocolate chips to the mix. Pour 1 cup fruit juice concentrate over the cookie mix. Stir until cookies are covered. Fold in whipped topping and strawberries. Serve immediately or cover and store overnight in refrigerator. Yield: 18 servings.",96682
Preheat oven to 400 degrees. Cook hash browns according to package directions. Melt butter in a 9x13 baking dish. Sprinkle hash browns with paprika. Place 2 slices cheese over hash browns. Top with remaining hash browns. Sprinkle with half-and-half. Top with remaining cheese. Cover and bake 15 to 20 minutes or until cheese is melted. Let stand 5 minutes before cutting into squares.,391433
Cream butter and peanut butter until light and fluffy. Add cream cheese and beat until combined. Add vanilla extract and beat until combined. Gradually beat in powdered sugar until frosting is smooth and creamy. Frost cooled cupcakes. Top each cupcake with an oreo cookie. Enjoy!,70889
Preheat the oven to 350. Mix the sauce with the eggs. Add the remaining wet ingredients. Add the dry bread crumbs. Mix well. Put the lean ground beef in a large bowl and add all the wet mixture. Mix together thoroughly. Form the meat into two loaves and place in a large pan. Cover with foil and bake for approximately one hour. Remove the foil and brown the meatloaf under the broiler. Top with bacon crumbles. Return under the broiler for about 5 minutes. Remove the meatloaf from the pan and allow it to cool for at least 5 minutes. Then remove the meatloaf from the pan and place it onto a serving plate. Serve.,17817
