response,target_recipe
"In a bowl, combine first 3 ingredients. Cover and refrigerate for 1 hour or up to 1 day before serving. Heat a small skillet over medium heat. Cook the bacon for 3 minutes or until crisp. Transfer to paper towels to drain. Fold the bacon into the blue cheese mixture. Fold in the parsley. Serve with crackers or vegetables.",389717
Preheat the oven to 425. Heat the olive oil in a small skillet over medium high heat. Add the garlic and cook until aromatic. Spread the garlic oil over the crust. Top with the mozzarella cheese and arrange the heirloom tomatoes and basil in a pretty design. Drizzle the balsamic vinegar over the top. Sprinkle with salt and pepper. Bake for about 10 minutes or until the cheese is melty. Garnish with more basil and fresh mozzarella.,333148
"In a mixing bowl combine all of the above. Let marinate for a couple of hours. Then add the chicken breast halves to the bowl and let marinade for 1 more hour. Grill the chicken for 12-14 minutes. Serve with lettuce, tomatoe and a slice of mozzarella cheese.",481571
"Boil the beets with a small amount of water in a non-aluminum pot until tender. Drain the cooking liquid and save for later use. Let the cooked beets cool. Peel the skin off the cooked beets and discard. Cut the beets into chunks and add to a large pot. Add the lemon juice, lemon zest, ginger and 2 cups of sugar. Bring to a boil then reduce the heat to low and cook for about 15 minutes or until the mixture is thick enough to coat a spoon. Add the remaining 1/4 cup of sugar and the almonds. Bring to a boil again and cook for 1 minute or until the mixture is thick enough to coat a spoon. Cool completely in the pot then store the preserves in the refrigerator for up to 2 months.",32021
"In a medium saucepan heat oil over medium-high heat. Add garlic and cook until tender. Add onion and cook 2 minutes. Stir in broth and seasonings. Bring to a boil. Add sprouts. Reduce heat to lowcover tightly. Cook for 5 minutes or until tender. Stir in pecans. Makes 4 servings.
This is a wonderful recipe. I made it exactly as written, except I used canned chicken broth instead of homemade. I also didn't use cider vinegar in my homemade broth. I'll definitely make this again. It's delicious.
I made this for Thanksgiving. I found it was a bit strong in flavor. My husband said he couldn't taste the chicken broth. I would probably cut back on the cider vinegar.
I love Brussel Sprouts! This recipe was great. I added some diced red peppers.",51377
Brown the meat in a large skillet over medium heat. Add the seasoning mix and stir. Add the remaining ingredients except the onions. Stir together and let simmer for about 20 minutes. Remove from heat. Top with onions. Serve over hot pasta or rice. Sprinkle with extra cheese if desired.,131158
"Place the oil in a skillet. Add onions. Sauté the onions for 2 to 3 minutes. Drain the grease. Mix the mustard with the catsup. Add the catsup mixture to the skillet. Add the Pork & Beans. Mix well. Add the brown sugar, Tabasco Sauce and Barbecue Sauce. Stir well. Place into 2 quart casserole dish. Bake at 350 degrees for 30 minutes.",161252
"Broil ham steaks for 5 minutes on each side or until desired doneness. In small saucepan, combine brown sugar and next 4 ingredientsbring mixture to a boil over medium-high heatboil 2 minutes or until mixture is reduced by half. Strain through fine strainer into a medium bowl, discarding solidslet stand for 2 minutes or until slightly thickenedspoon mixture evenly over ham steaks. Garnish with fresh parsley.",150028
Bring 1 cup of water and apple and cranberry juices to a boil. Add tea bags. Steep 10 minutes. Remove from heat. Stir in remaining 3 cups of cold water and lemon juice. Add pumpkin pie spice. Serve over ice.,257067
Chop the red and yellow capsicums into 3/4-inch pieces. In a large pan over medium heat add olive oil spray. Add the capsicums and stir. Add the garlic and thyme and stir. Add the anchovies and stir. Season with pepper. Add the tomatoes and stir. Cook for 5 minutes. Take off the heat. Add the goats cheese and stir. Serve hot or cold. Serves 4.,135885
"In a large skillet brown the onion in butter for 5 minutes. Then add the sliced potatoes to the skillet and cook over low heat until tender about 10 minutes. Stir in the cheese and season with salt, pepper, and dry mustard. Beat the eggs lightly with the milk. Add the egg mixture to the skillet along with the garlic powder and paprika. Stir gently until thoroughly mixed. Pour into a 9-inch pie plate. Bake in preheated oven at 350 degrees until the center is firm about 40 minutes.",232915
"In a medium bowl combine garlic with tomatoes. Cook over medium heat until garlic is golden brown. Add ham. In another bowl combine half-and-half, thyme, ham mixture. Cook over low heat. In a casserole dish combine pasta and ham mixture. Top with mozzarella. Bake at 350 degrees until bubbly. Top with feta. Serves 4.",88316
"Brown meat with onion, celery and garlic. Add parmesan cheese and cayenne. Add cans of soup, mix well. Pour over tater tots. Top with cheddar cheese. Bake at 350 degrees for 30 minutes until golden brown.",70263
"Preheat oven to 350 deg. In a small bowl combine the olive oil, worcestershire sauce, cajun seasoning, seasoning salt, ground cayenne pepper and pumpkin pie spice. Place the seeds on a baking sheet and coat with the oil mixture. Bake for about 30 minutes until seeds are brown and slightly crisp. Remove from oven and toss to coat. Allow to cool and serve.",331701
"In a large saucepan over medium-high heat, combine sugar, light corn syrup, and jalapeno. Bring to boil. Continue boiling until mixture reaches soft ball stage (240 degrees F). Remove from heat. Add baking soda and vanilla. Pour into a 12 x 12 glass baking dish. Sprinkle with chopped nuts and then add butter. Spread nuts and butter to cover entire surface. Let stand until mixture becomes hard. Break into pieces. Store at room temperature in an airtight container.",156478
"Melt 2 tablespoons of butter over medium heat. Add potatoes and onion. Cook until potatoes are tender and golden brown. Remove from heat. Add eggs and mix well. In another skillet, melt remaining butter. Add prosciutto. Cook until browned. Divide potato mixture between two 8-inch ovenproof skillets. Top with prosciutto mixture. Sprinkle with basil. Sprinkle with cheeses. Bake for 10 to 15 minutes or until golden brown. Cut into wedges to serve.",172788
Preheat the broiler. Combine 1 teaspoon of the dijon mustard with the lemon juice and olive oil. Mix well. Season the fish with salt and pepper and the dill. Broil the fish until it flakes easily with a fork or skewer. Transfer to plates and sprinkle with the remaining 1 teaspoon dijon mustard. Serve the fish with the lemon wedge and the bay leaves.,57135
"In a medium bowl, beat together the softened butter and cream cheese until smooth and creamy. Add the red velvet cake mix and mix until completely combined. Add the brown sugar and mix until thoroughly combined. Roll into a ball and place on a plate. Roll the ball in the mini chocolate chips until coated.",484693
Bring apple juice to a boil in a saucepan. Add soy sauce and ginger. Mix cornstarch and water. Add to the mixture and bring to a boil. Add fish and simmer 2-3 minutes. Remove from heat and add butter. Serve over rice.,296940
Melt all the ingredients together. Stir well. Drop by spoonfuls on wax paper or aluminum foil. Allow to cool until firm. Cut into bars.,281748
Slice the tomatoes in half and squeeze out the seeds. Sprinkle with oregano and a little salt and pepper. Add a slice of feta cheese to each tomato half and top with a cucumber slice. Drizzle with oil and vinegar.,307532
"Wash blueberries, add water and lemon juice. Bring to a boil and let boil for 5 minutes. Add low-sugar pectin, let boil for one minute more. Remove from heat and skim off foam. Ladle into hot jars and seal.",316929
"In a saucepan, combine the sugar and cocoa. Add the boiling water. Cook over low heat, stirring constantly until mixture thickens. Add the butter and vanilla. Stir until smooth. Cool. Serve over ice cream or pudding. Serve in small bowls.",515371
"Prepare snow peas according to package directions. Drain, rinse and set aside. Cut cream cheese into small cubes. In a small bowl, combine cream cheese cubes with basil, chives, dill weed, caraway seed, lemon pepper seasoning and lemon juice. Stir until blended. Stuff each pea with cheese mixture. Arrange on lettuce leaves or on an attractive serving plate. Garnish with parsley if desired. Makes 4 servings.",443283
Place cleaned and rinsed berries in a pot. Add 1 cup water. Add sugar and bring to a boil over medium heat. Cook until thick. Mix cornstarch with 1 tablespoon cold water. Stir into berry mixture and boil for 1 minute. Remove from heat and let cool. Pour into serving dish.,100281
"Bring 4 quarts of water to a boil in a large pot over high heat. Add the udon noodles and cook until tender but firm to the bite, about 2 minutes. Drain the udon noodles and set aside. In a large skillet over medium heat, add 1 teaspoon of the walnut oil. Add the broccoli florets and cook for 3 minutes. Add the red bell peppers and cook for 1 minute longer. Add the garlic and cook for 1 minute longer. Add the udon noodles and 1 tablespoon of the walnut oil, and toss well to coat. Remove from the heat and set aside to cool for 3 minutes. In a small bowl, stir together the tofu and the remaining 1 teaspoon walnut oil. Add the maple syrup, and season with the sea salt and black pepper. Spread the tofu mixture evenly over the udon noodle mixture and toss well to coat. Divide the udon noodle mixture among 4 large plates. Top each plate with the pomegranate seeds and the green onions. Garnish",341627
