response,target_recipe
Combine cream cheese and dried beef and blend well. Shape into ball and roll in nuts. Chill. Serve with crackers or vegetables.,43879
"Beat together cottage cheese and eggs. Add sugar and milk and beat until smooth. Add dry ingredients. Beat until smooth and set aside. Heat oven to 350 degrees. In a greased loaf pan, pour half the batter. Sprinkle with a layer of dill. Pour remaining batter. Bake 45 minutes. Cool and slice. Spread with mayonnaise or sour cream. Sprinkle with more fresh dill.",45695
Bring water to a boil in a saucepan. Remove from heat and stir in the unflavored gelatin until dissolved. Cool for 2 minutes. Add the fruit juice and stir to combine. Chill the mixture for 1 hour or until partially set. Add the champagne and stir to combine. Pour the mixture into the shot glasses and chill for 4 hours or until firm. Serve chilled.,388321
"In a saucepan combine the 1/2 cup water with the 1/2 cup milk. Cook over medium heat, stirring constantly, until the mixture boils and thickens to a sauce-like consistency (about 1 minute). Stir in the flour and cook and stir for 1 minute more. Remove from the heat and beat in the butter, granulated sugar, and vanilla until the mixture is smooth. Let cool to room temperature. Transfer to a food storage container and refrigerate for up to 1 week.",208179
"Place the potatoes in a bowl with a good pouring of cold water to cover them well. Soak for about 30 minutes. While the potatoes soak, peel and thinly slice the fennel bulb. Cut the mushrooms into quarters. Cut the red bell pepper in half and remove the seeds and white pith. Cut each half into 3 long strips. In a large bowl combine the potatoes, fennel slices, mushrooms and peppers. Drain the potatoes in a colander and add them to the bowl with the other vegetables. Toss well to coat with olive oil. Spread out evenly in a single layer on a baking sheet. Sprinkle with salt and pepper. Bake in a preheated 350 oven for about 35 minutes until the vegetables are nicely browned and tender when pierced with a fork. Remove from the oven and let rest for 10 minutes before serving.",456409
"Cut the cherry tomatoes in half and remove the seeds. Dip them into the beaten egg and then roll them in the bread crumbs. Heat the oil in a non-stick skillet and add the cherry tomatoes. Fry the cherry tomatoes until the crumbs are golden brown. Remove from the skillet and set aside. Heat the oil in a large skillet over medium heat. Add the paprika and cook for about 1 minute. Add the onion and cook until the onion is soft and translucent. Add the walnuts and stir them in. Add the basil and cook for about 1 minute. Pour the lemon juice in and stir. Remove from the heat and season with the salt and pepper. Fill the cherry tomatoes with the mixture and top them with the parmesan. Serve warm.
Pesto is a delicious Italian sauce that can be served with a variety of meals. Whether you use it to top your favorite pasta dish or as a spread on your sandwiches or crackers, it’s sure to be a crowd pleaser!
In the past, I have used store",121572
"In a bowl combine the lime zest, lime juice and butter. Blend with an electric mixer until smooth. Chill until serving time. Spread on hot rolls. Makes 2 cups.",273310
"Peel and core the apples. Cut them into quarters and place them into a shallow baking dish. Mix together the dulce de leche and brown sugar and pour over the apples. Bake for 15 minutes or until the apples are tender. Arrange the banana, apricots, cherries and ginger on top of the baking dish and bake for another 10 minutes or until the fruit is cooked through and the sauce is bubbly. Serve with marshmallows.",354625
"Preheat oven to 425. Divide pastry in half. On a lightly floured surface, roll each half into a 10x8 inch rectangle. Cut each rectangle into 4 equal squares. Press each square into a muffin pan cup. Combine egg, cream and cream cheese. Brush over pastry. Sprinkle with ham, onion and pepper. Bake 12-15 minutes or until puffed and golden. Let stand 5 minutes. Makes 8 servings.",269993
In medium bowl combine ground beef with onion soup mix and cheese. Unroll crescent dinner rolls. Fill with beef mixture. Roll up. Place on cookie sheet. Bake uncovered 375 for 12-15 minutes until golden.,50855
"Heat oil over medium heat, saute garlic and onions until lightly browned. Add celery ribs and saute until softened. Add tomatoes and cook for 5 minutes, stirring frequently. Add chicken broth, beans, salt and pepper to taste. Heat to boiling over medium-high heat, reduce heat to low and simmer until beans are tender, about 20 minutes. Garnish with parsley and serve immediately with parmesan cheese.
The information contained above is believed to be accurate and correct at time of publication. We make no representations or warranties as to the completeness or accuracy of the information and you should not rely upon it without making your own inquiry. While we have used our best efforts to ensure that the information is correct, we are not responsible for any errors or omissions which may occur. We reserve the right to make changes without notice. If you notice any errors or omissions, please report them to us at support@kitchen-recipe.com.",463206
Heat oil in wok and saute shallots and mushrooms until soft. Beat egg and add to pan. Stir until egg is set and remove from wok. Add cooked rice and stir in soy sauce and garlic powder. Stir in mushroom mixture and season to taste with accent seasoning.,111482
"In a large bowl stir together apricots, figs, raisins, coconut, pecans, orange liqueur, almond extract and granulated sugar until well combined. Transfer mixture to a greased 13x9x2-in. Baking dish. Bake at 350 for 45 minutes or until top is golden. Cool completely on a wire rack. Spread top with butterscotch frosting or store in an airtight container.",15969
Bake or steam tofu until firm. Drain spinach then place in a small bowl. Add cilantro and onion to spinach mixture. Add tofu. Mix well. Heat beans in microwave oven or in saucepan on stove top. Add to spinach and tofu mixture. Combine well. Place about 1/3 cup mixture in center of each egg roll wrapper. Fold in sides and bottoms of wrapper. Fold in top edge of wrapper. Repeat until all mixture is used. Heat oil in a large skillet over medium high heat. Fry egg rolls 2 to 3 at a time until golden brown on all sides about 1-2 minutes. Remove to paper towel-lined platter. Serve with refried beans. Garnish with cilantro or additional toppings.,354109
"Cut the beef into thin slices. Brown the onions in a heavy pan with butter. Add the beef and brown on both sides. Add the mushrooms and cook until the liquid is all gone. Add the flour, stirring well to blend. Add the cream, milk and Bovril powder, stirring well to blend. Add the potatoes and stir well to blend. Cook over low heat until the potatoes are tender. Serve with hot buttered rolls.
name: steak supper special
ingredients: flour, salt, cube steaks, oil, french bread, chili sauce, water, worcestershire sauce, lemon juice, prepared mustard
preparation:Mix flour and salt. Coat steaks. In skillet, heat oil and cook steaks until browned on both sides. Place each steak onto a piece of bread and keep warm. Into drippings in pan, stir in chili sauce, water, worcestershire sauce, lemon juice and mustard. Stir to mix well and heat to boiling. Spoon sauce over steaks.",315517
"Slice tomatoes into thin circles. Slice steak-ums into strips. Assemble sandwich on roll with steak-ums, tomatoes, hot sauce, chili powder and monterey jack cheese. Top with avocados and more hot sauce to taste. Sprinkle with salt and serve.",204642
"Remove all visible fat from pork. Place in a shallow baking pan. In a small bowl, whisk together remaining ingredients. Brush over pork. Bake uncovered for 45 minutes. To serve, slice thinly.",235485
"In a blender or food processer add 2/3 cup parsley and 2 cloves of minced garlic. Pulse until parsley is finely chopped. Add 1 tablespoon oregano, 1 tablespoon paprika, 1/4 teaspoon cayenne pepper, 1/4 teaspoon salt. Add 1 tablespoon red wine vinegar. Add 1/4 cup olive oil. Pour over meat before grilling.",456210
"Heat oil in heavy large Dutch oven over medium-high heat. Add sausage and cook, stirring frequently, until browned, about 10 minutes. Add onion and cook, stirring occasionally, until tender, about 10 minutes. Add carrots and celery and cook, stirring occasionally, until vegetables are tender and carrots are browned. Add parsnips and cook, stirring occasionally, until parsnips are tender and browned, about 10 minutes. Add italian seasoning and brown lentils and stir to combine. Add broth. Bring to boiling. Reduce heat and simmer, uncovered, until lentils are tender but not mushy. Add spinach and parsley. Stir and simmer just until spinach wilts. Season with salt and pepper. Serve.",512759
