response,target_recipe
"Place garlic in a mortar or the bowl of a food processor and crush or process to a fine paste. Add cilantro and parsley and process until finely chopped. In a bowl whisk together garlic mixture, sherry vinegar, oil, hot sauce and sugar until smooth. Season to taste with salt. Store in an airtight container for several days. Stir before using. Makes about 3/4 cup.",30146
"In a large saucepan over medium heat, combine butter and marshmallows. Stir frequently until the mixture is melted and smooth. Add popcornmix well. Pour popcorn mixture into a 9x9 inch pan. Using a butter knife, spread the mixture out to an even layer. Cool completely. Once cooled, cut into squares. In a small bowl, combine 1 cup water and jellostir until dissolved. Pour jello mixture over popcorn mixture. Chill for 1 hour. Cut into squares and enjoy!",140760
"Fry the onions and the bacon for 2-3 minutes. Cut the liver into small pieces. Mix the liver with the onion and bacon. Add the flour and mix well. Add the dry white wine and mix well. Add the sour cream, sugar and vinegar. Bring to boil. Stir well. Simmer for 20 minutes. Add the freshly ground black pepper. Serve hot with potatoes. Serves 2-4.",129383
"Preheat oven to 400 degrees F (200 degrees C). Combine cream cheese, cheese, and egg in a bowl. Season to taste with pepper. Pour mixture into a greased muffin pan, filling the cups 1/2 full. Bake for 20 minutes in the preheated oven. Garnish with chives. Makes 18 bites.",286737
"Preheat over to 350 degrees. In large bowl combine all sauce ingredients. Remove any silver skin from back of ribs. Place ribs in shallow roasting pan. Pour sauce over ribs. Cover tightly with aluminum foil. Bake for 45 minutes. Remove from oven and baste ribs with sauce. Bake uncovered for an additional 30 minutes. Remove from over, turn ribs over and baste again. Bake an additional 30 minutes. Serve.",51477
"Sift together flour, sugar, cinnamon, and salt. Add milk and vanillamix until smooth. Beat egg until foamyadd to batter, stirring just until smooth. Melt butter in skillet over medium heatdip bread in batter, turning to coat both sidesadd to hot buttered skillet. Brown on both sides and place in 350f oven until bread is heated through and center is firm, about 10 minutes. Makes 12 servings.",59588
"Preheat oven to 325 degrees F (165 degrees C). Grease two baking sheets. Beat egg whites in a large bowl until fluffy. Add brown sugar and beat well. Add vanilla extract and salt. Stir in pecans. Drop mixture by level teaspoonfuls onto prepared baking sheets. Bake for 15 minutes in the preheated oven. Turn off oven and allow cookies to cool in oven for one hour. After one hour, remove cookies and allow to cool completely on wire racks.",50902
"Peel and boil the potatoes until tender. Drain and mash. Add the egg and mix well. Add the cottage cheese and mix. Add the sugar, flour and salt. Mix well. Heat the butter in a skillet and form patties from the mixture. Brown on both sides. Serve with sour cream and raisins.",348234
"Heat the drippings in a heavy skillet. Add the flour gradually to the drippings until it forms a roux. Add the mustard, Worcestershire Sauce, salt and pepper. Stir until thickened. Add the consomme. Stir. Add the green onions. Cook until the green onions are tender. Add the Burgundy wine. Stir. Cook until the wine is reduced. Remove from heat.",140436
"In a food processor with an on-off switch, combine espresso and 1/4 cup water. Process until smooth. Set aside. Beat egg yolks and 1/4 cup sugar in a bowl until pale. In another bowl, whisk egg whites until stiff. Fold egg yolks into espresso mixture. Add mascarpone and fold until blended. Add marsala and triple sec. Fold in 1/4 of the egg whites and fold until blended. Continue with remaining egg whites. Fold chocolate into mixture. Transfer half of the mixture into a shallow dish. Cover with remaining mixture. Refrigerate at least 6 hours. Serve chilled. Garnish with chocolate shavings.",373
"Preheat the oven to 400 degrees f. Place the potatoes on a baking sheet and drizzle with the oil. Sprinkle with salt and pepper and bake until tender, about 40 minutes. Remove the potatoes from the oven and spread the orange marmalade on top of each potato half. Sprinkle with the honey and the ginger. Return the potatoes to the oven for another 5 minutes to bake the marmalade glaze. Serve hot.",336245
"Preheat oven to 350 degrees f (175 degrees c).Lightly grease 9×13 inch baking dish. In large bowl, combine ground beef, crescent rolls, cheese and onions. Arrange mixture in prepared pan. Bake at 350 degrees f (175 degrees c) for 25 minutes.Top with american cheese slices. Bake an additional 15 minutes or until golden.Serve on rolls or buns.",490895
"slice lebanon bologna in thin slices. slice hardboiled egg in thin slices. spread mayonnaise on each piece of bread. on one slice of bread, put the egg, then the lebanon bologna, then the sweet gherkins. on the other slice of bread, put the lebanon bologna, then the egg, then the sweet gherkins. sprinkle with dill relish.",229706
"Mix cake mix, almond extract, eggs, and water according to package directions. Pour into 13x9 inch pan. Bake 35 minutes. While cake is baking, combine cherry pie filling and water. Pour over hot cake. Sprinkle with chocolate chips. Bake 5 minutes more.",87777
"Preheat the oven to 400 degrees F (200 degrees C). Wash and scrub the sweet potatoes, and place them in a large saucepan. Cover with water and boil over high heat until the potatoes are very tender when pierced with a fork. Drain the sweet potatoes. In a medium bowl, mash the sweet potatoes with the butter and seasoning. Stir in the honey and cinnamon. Place the sweet potatoes in a baking dish. Bake in the preheated oven until the potatoes are lightly browned and bubbly, 25 to 30 minutes. Serve immediately.",381427
" In a large skillet cook ground beef and onion until done. Drain fat. Add in celery and chili, stirring well to combine all ingredients. Pour into a 9x13 inch pan. In a separate bowl add in taco sauce and tomatoes and mix together. Pour over meat mixture in pan. Spread corn over meat mixture and sprinkle cheese over corn and meat mixture. Bake at 350 for 30 minutes or until noodles are tender and mixture is bubbly. Serves 6-8",111546
"Bring vinegar and water to a boil in a saucepan over high heat. Remove from heat. Add salt and sugar and stir until sugar dissolves. Cool to room temperature, then add dill. Wash watermelon and slice it thinly. Pack slices in a bowl with 1 cup of pickling liquid and refrigerate for 3 days or more. Makes 4 cups pickles.",140433
"Heat oven to 400 degrees. Pat fish dry with paper towels. Place in a 13 by 9-inch baking dish coated with cooking spray. Combine oil, parsley and red pepper flakesspoon over fish. Bake at 400 for 10 minutes or until fish flakes easily with a fork. Meanwhile, combine cherry tomatoes and olives in a bowl. Sprinkle with salt and pepper. Toss gently. Serve fish with tomato mixture and lemon wedges. Serves 4. Recipe courtesy of the mccormick spice company.",270689
"Heat a large skillet over medium high heat. Add the chicken and a small amount of the olive oil. Brown the chicken until cooked through. Remove the chicken from the skillet. In the same skillet, saute the garlic and onions until translucent. Add the chopped tomatoes, and saute for 2 minutes. Stir in the white wine. Add the stock and cook until reduced by half. Add the sour cream. Reduce the heat to low. Return the chicken to the skillet. Stir to coat with sauce. Serve over white rice. Serves 6.",167272
"Preheat oven to 170 degrees C / Gas mark 3. Line two baking trays with baking paper or grease lightly with butter. In a medium bowl, cream together butter and sugar until light and fluffy. Beat in egg, vanilla extract and flours until well combined. Fold in coconut and chocolate chips until well combined. Roll tablespoons of mixture into balls. Place on lined baking trays, leaving plenty of room for spreading. Bake for 15 minutes until lightly golden around the edges. Leave on trays for 5 minutes before transferring to wire racks to cool completely.",230567
"Place the chicken in a large pot and pour the chicken stock over the top. Bring it to the boil. Turn down the heat and simmer for about an hour. Remove the chicken from the pot and allow it to cool. Once cooled, strip the meat from the bones. Set aside.In a separate pot, combine the cornflour and the dijon mustard and stir well. Add the cream and stir well. Add the chicken stock mixture and the chicken. Simmer for a further 10 minutes. Preheat the BBQ to high. Cut the capsicum into slices. Combine the capsicum with the tomatoes in a bowl. Slice the onions. Place the salsa on the BBQ with a lid. Cook until the tomatoes are soft and the salsa is hot. Place the salsa in a bowl. Place the chicken onto a plate. Slice the meat into strips. Sprinkle the meat with the salsa. Serve with mash potatoes or rice.",265049
"Heat the oven to 400f. In the bottom of a shallow roasting pan (a jelly roll pan works well), toss the brussels sprouts with 1 tablespoon of the oil. Roast until well-browned all over but still slightly crunchy when pressed with your finger, 25 minutes to 30 minutes. In a medium saucepan, heat the remaining 2 tablespoons of oil over medium-low heat. Add the sprouts, salt and nutmeg. Stir until the sprouts are evenly coated. Reduce the heat to low. Cook until the sprouts are tender and the liquid has evaporated, 5 minutes. Pour in the heavy cream. Cook until the mixture is very thick, 3 minutes.",67935
"Mix half-and-half and fat-free cream cheese until smooth and blended. Beat in Splenda, lime juice concentrate and gelatin mixture until combined well and smooth. Pour into greased 9-inch springform pan and refrigerate until set. To make the crust, combine graham cracker crumbs and sugar substitute with melted butter and press into bottom of pan. Bake at 350 for 10 minutes or until crust is lightly browned. Let cool before topping with cheesecake filling. Chill at least 4 hours before serving. Garnish with lime slices and whipped topping, if desired.",200216
